,sdg3,dayOfYear,hour,CZ1_input_kWh,CZ2_input_kWh,CZ3_input_kWh,CZ4_input_kWh,CZ5_input_kWh,CZ6_input_kWh,CZ7_input_kWh,CZ8_input_kWh,CZ9_input_kWh,CZ10_input_kWh,CZ11_input_kWh,CZ12_input_kWh,CZ13_input_kWh,CZ14_input_kWh,CZ15_input_kWh,CZ16_input_kWh
2510,1,105,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,1,105,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,1,105,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,1,105,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,1,105,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,1,105,20,0.0,0.0,0.0,0.0,0.0,0.0,0.561208,0.501495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,1,105,21,0.0,0.12951400000000002,0.0,0.0,0.0,0.0,0.94215,0.8981100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,1,105,22,0.153617,0.980981,0.0,0.0,0.0,0.0,0.951681,0.915317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,1,105,23,1.024008,1.112139,0.0,0.0,0.0,0.0,0.695292,0.675891,0.0,0.0,0.812348,0.0,0.0,0.0,0.0,0.0
2519,1,105,24,0.8321649999999999,0.247302,0.0,0.0,0.670539,0.0,0.0,0.0,0.0,0.0,1.025066,0.395087,0.0,0.0,0.0,0.0
2520,1,106,1,0.0,0.0,0.517941,0.0,1.112389,0.0,0.0,0.0,0.0,0.0,0.501788,1.027883,0.0,0.0,0.0,0.0
2521,1,106,2,0.0,0.0,1.082773,0.4904270000000001,0.091789,0.0,0.0,0.0,0.0,0.0,0.0,0.340549,0.7370220000000001,0.0,0.0,0.0
2522,1,106,3,0.0,0.0,0.17791400000000002,1.0706209999999998,0.0,0.0,0.0,0.0,0.0,0.762549,0.0,0.0,1.075423,0.29790900000000003,0.0,0.0
2523,1,106,4,0.0,0.0,0.0,0.220036,0.0,0.0,0.0,0.0,0.0,0.897051,0.0,0.0,0.0,1.014148,0.0,0.0
2524,1,106,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436268,0.0,0.0
2525,1,106,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,1,106,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,1,106,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,1,106,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535568
2529,1,106,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290751
2530,1,106,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578621
2531,1,106,12,0.0,0.0,0.0,0.0,0.0,0.187511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,1,106,13,0.0,0.0,0.0,0.0,0.0,0.996204,0.0,0.0,0.5873510000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,1,106,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,1,106,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,1,106,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,1,106,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,1,106,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,1,106,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444435,0.0
2539,1,106,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532556,0.0
2540,1,106,21,0.191446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,1,106,22,0.888151,1.070196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,1,106,23,0.0,0.0,0.0,0.0,0.0,0.0,0.8098770000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,1,106,24,0.0,0.0,0.0,0.0,0.808851,0.0,0.0,0.777725,0.0,0.0,0.611863,0.0,0.0,0.0,0.0,0.0
2544,1,107,1,0.0,0.0,0.0,0.0,0.22815700000000005,0.0,0.0,0.041856,0.0,0.0,0.470083,0.268805,0.0,0.0,0.0,0.0
2545,1,107,2,0.0,0.0,0.327223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797668,0.0,0.0,0.0,0.0
2546,1,107,3,0.0,0.0,0.868044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,1,107,4,0.0,0.0,0.0,0.25511300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,1,107,5,0.0,0.0,0.0,1.003918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,1,107,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225569,0.0,0.0,0.950952,0.15923900000000002,0.0,0.0
2550,1,107,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046799,0.0,0.0,0.33255,1.188195,0.0,0.4076550000000001
2551,1,107,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96538
2552,1,107,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,1,107,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,1,107,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,1,107,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,1,107,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,1,107,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,1,107,15,0.0,0.0,0.0,0.0,0.0,0.186344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,1,107,16,0.0,0.0,0.0,0.0,0.0,0.844036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,1,107,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,1,107,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,1,107,19,0.568599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,1,107,20,1.2258639999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,1,107,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,1,107,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,1,107,23,0.0,0.8876729999999999,0.755509,0.691639,0.874934,0.0,0.86745,0.798271,0.0,0.0,0.780217,0.798413,0.0,0.0,0.62417,0.820047
2567,1,107,24,0.0,1.130565,1.16859,1.149288,1.143364,0.0,0.873559,0.786379,0.0,0.0,1.100602,1.138585,0.0,0.0,0.8291860000000001,1.235502
2568,1,108,1,0.0,0.135262,0.403035,0.350446,0.782863,0.0,0.0,0.0,0.0,0.0,0.088339,0.489155,0.0,0.0,0.0,0.324228
2569,1,108,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082457,0.0,0.0
2570,1,108,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993135,0.0,0.0
2571,1,108,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016581,0.0,0.0,0.0,1.055119,0.0,0.0
2572,1,108,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005994,0.0,0.0,0.297716,0.0,0.0,0.0
2573,1,108,6,0.0,0.0,0.0,0.0,0.0,0.270811,0.0,0.0,0.0,1.131026,0.0,0.0,0.995765,0.0,0.0,0.0
2574,1,108,7,0.0,0.0,0.0,0.0,0.0,1.021444,0.0,0.0,0.0,0.642034,0.0,0.0,1.148338,0.0,0.0,0.0
2575,1,108,8,0.0,0.0,0.0,0.0,0.0,1.241019,0.0,0.0,0.346133,0.0,0.0,0.0,0.418501,0.0,0.0,0.0
2576,1,108,9,0.0,0.0,0.0,0.0,0.0,0.132524,0.0,0.0,1.034676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,1,108,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2578,1,108,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2579,1,108,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,1,108,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,1,108,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,1,108,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,1,108,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,1,108,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,1,108,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2586,1,108,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,1,108,20,0.33534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,1,108,21,1.006551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,1,108,22,1.069093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,1,108,23,0.8592290000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,1,108,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018093
2592,1,109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115465
2593,1,109,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225502
2594,1,109,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943166
2595,1,109,4,0.0,0.161287,0.262174,0.0,1.03134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,1,109,5,0.0,1.071453,1.050289,0.0,1.172511,0.0,0.102502,0.0,0.0,0.0,0.0,0.820276,0.0,0.0,0.0,0.0
2597,1,109,6,0.0,1.316925,0.90429,0.994956,0.0,0.0,1.027508,0.28924,0.0,0.0,0.871468,1.193815,0.0,0.0,0.0,0.0
2598,1,109,7,0.0,0.282413,0.0,1.115746,0.0,0.0,1.260688,1.056806,0.0,0.0,1.2138520000000002,0.182708,0.0,0.0,0.0,0.0
2599,1,109,8,0.0,0.0,0.0,0.0,0.0,0.0,0.259835,1.273456,0.0,0.0,0.549902,0.0,0.0,0.0,0.0,0.0
2600,1,109,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067784,0.0,0.0,0.0,0.0,0.0,0.0
2601,1,109,10,0.0,0.0,0.0,0.0,0.0,1.092021,0.0,0.0,0.0,1.078233,0.0,0.0,0.131609,0.0,0.0,0.0
2602,1,109,11,0.0,0.0,0.0,0.0,0.0,0.8416520000000001,0.0,0.0,0.0,1.109238,0.0,0.0,1.011943,0.890963,0.897458,0.0
2603,1,109,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760889,0.06234600000000001,0.0,0.0,1.179591,0.984253,0.917876,0.0
2604,1,109,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078909,0.0,0.0,0.0,0.043871,1.119806,0.908538,0.0
2605,1,109,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742604,0.0,0.0,0.0,0.0,0.192546,0.0,0.0
2606,1,109,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,1,109,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,1,109,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,1,109,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,1,109,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,1,109,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,1,109,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,1,109,22,0.742477,0.0,0.0,0.0,0.658464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673291
2614,1,109,23,1.055945,0.0,0.537892,0.312845,1.054198,0.0,0.0,0.0,0.0,0.0,0.0,0.717374,0.0,0.0,0.0,1.120771
2615,1,109,24,1.107918,0.0,1.039309,1.044135,1.153425,0.0,0.0,0.0,0.0,0.0,0.0,1.049291,0.0,0.0,0.0,1.116082
2616,1,110,1,0.531203,0.0,1.12621,1.080283,0.13473,0.0,0.0,0.0,0.0,0.0,0.0,1.073434,0.0,0.0,0.0,1.311248
2617,1,110,2,0.0,0.0,0.17476,0.442295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147024
2618,1,110,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,1,110,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,1,110,5,0.0,0.0,0.0,0.0,0.0,0.290366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,1,110,6,0.0,0.0,0.0,0.0,0.0,1.030623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,1,110,7,0.0,0.107712,0.0,0.0,0.0,0.526749,0.033808,0.0,0.0,0.104914,0.107937,0.0,0.0,0.0,0.0,0.0
2623,1,110,8,0.0,1.1024040000000002,0.0,0.0,0.0,0.0,1.036438,1.007563,0.0,1.066948,1.103297,0.0,0.0,0.0,0.0,0.0
2624,1,110,9,0.0,1.085935,0.0,0.0,0.0,0.0,1.0150629999999998,1.020368,0.0,1.105264,1.089607,0.0,0.07124,0.0,0.0,0.0
2625,1,110,10,0.0,1.0825870000000002,0.0,0.0,0.0,0.0,1.036239,1.0403209999999998,0.0,0.5113810000000001,1.09422,0.0,1.054452,0.0,0.0,0.0
2626,1,110,11,0.0,1.12897,0.0,0.0,0.0,0.0,0.419129,0.460846,0.0,0.0,0.987395,0.0,1.040579,0.0,0.0,0.0
2627,1,110,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541864,0.0,0.0,0.0
2628,1,110,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,1,110,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,1,110,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,1,110,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,1,110,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,1,110,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229703,0.0,0.0
2634,1,110,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981394,0.0,0.0
2635,1,110,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.014258,0.0,0.0
2636,1,110,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96478,0.0,0.0,0.0,0.0,0.564405,0.0,0.0
2637,1,110,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999171,0.0,0.0,0.0,0.0,0.0,0.0,0.8340129999999999
2638,1,110,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505838,0.0,0.0,0.0,0.0,0.0,0.0,1.155428
2639,1,110,24,0.379793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5849300000000001
2640,1,111,1,1.083446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,1,111,2,0.516946,0.0,0.0,0.0,0.974269,0.0,0.0,0.0,0.0,0.0,0.0,0.858072,0.0,0.0,0.0,0.0
2642,1,111,3,0.0,0.0,0.925933,0.888382,1.101184,0.0,0.0,0.0,0.0,0.0,0.0,1.256258,0.0,0.0,0.0,0.0
2643,1,111,4,0.0,0.0,1.15002,1.090272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,1,111,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129408,0.0
2645,1,111,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968833,0.0
2646,1,111,7,0.0,0.41053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633113,0.0,0.0,0.0,0.993243,0.0
2647,1,111,8,0.0,0.949296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678109,0.0,0.0,0.0,0.696687,0.0
2648,1,111,9,0.0,0.0,0.0,0.0,0.0,0.938947,0.067324,0.102737,0.0,0.277468,0.0,0.0,0.054624,0.0,0.0,0.0
2649,1,111,10,0.0,0.0,0.0,0.0,0.0,1.043221,1.0394450000000002,1.044922,0.0,1.065641,0.0,0.0,1.103859,0.0,0.0,0.0
2650,1,111,11,0.0,0.0,0.0,0.0,0.0,1.253815,0.646887,0.591066,0.0,1.099025,0.0,0.0,1.2666620000000002,0.0,0.0,0.0
2651,1,111,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13988699999999998,0.0,0.0,0.0
2652,1,111,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,1,111,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380065
2654,1,111,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066886
2655,1,111,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281451,0.0,0.0,0.0,0.0,1.137805
2656,1,111,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735541,0.0,0.0,0.0,0.0,0.209386
2657,1,111,18,0.943821,0.593862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,1,111,19,1.021225,0.631726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,1,111,20,0.781086,0.0,0.32605,0.414465,0.302127,0.0,0.0,0.0,0.17766700000000002,0.0,0.0,0.304174,0.0,0.6383800000000001,0.0,0.0
2660,1,111,21,0.0,0.0,1.014093,0.994509,1.039213,0.0,0.0,0.0,1.008893,0.0,0.0,0.999723,0.0,1.061001,0.0,0.0
2661,1,111,22,0.0,0.0,1.034131,1.040581,1.048524,0.0,0.0,0.0,1.0269629999999998,0.0,0.0,1.024513,0.0,1.103419,0.0,0.0
2662,1,111,23,0.0,0.0,0.66592,0.4246,0.85029,0.0,0.0,0.0,0.655378,0.0,0.0,0.62052,0.0,0.5354949999999999,0.0,0.0
2663,1,111,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,1,112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,1,112,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,1,112,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,1,112,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,1,112,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,1,112,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,1,112,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2671,1,112,8,0.0,0.487438,0.0,0.0,0.0,0.0,0.558368,0.557848,0.0,0.0,1.049225,0.0,0.0,0.0,0.0,0.0
2672,1,112,9,0.0,1.093056,0.0,0.0,0.0,0.0,1.043477,1.048499,0.0,0.0,1.174788,0.0,0.0,0.0,0.6633979999999999,0.0
2673,1,112,10,0.0,0.492794,0.0,0.0,0.0,0.0,0.786624,0.7514770000000001,0.0,0.0,0.069293,0.0,0.0,0.0,0.963685,0.0
2674,1,112,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782559,0.0
2675,1,112,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,1,112,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143182,0.0,0.0,0.17232,0.0,0.0,0.0
2677,1,112,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917549,0.0,0.0,0.909653,0.0,0.0,0.843291
2678,1,112,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95471,0.0,0.0,0.956413,0.0,0.0,0.969804
2679,1,112,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206532,0.0,0.0,0.228154,0.0,0.0,1.189025
2680,1,112,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,1,112,18,0.0,0.0,0.0,0.0,0.0,0.189339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,1,112,19,0.066321,0.0,0.0,0.0,0.0,0.8848870000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,1,112,20,1.041281,0.0,0.0,0.0,0.0,0.948218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,1,112,21,1.040693,0.0,0.0,0.0,0.0,1.109301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,1,112,22,1.192345,0.0,0.0,0.0,0.13941099999999998,0.147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,1,112,23,1.174782,0.0,0.8507319999999999,0.8347979999999999,1.061357,0.0,0.0,0.0,0.0,0.0,0.798293,0.805092,0.0,0.856223,0.0,0.0
2687,1,112,24,0.0,0.481874,1.045903,1.030025,1.064134,0.0,0.0,0.0,0.705843,0.0,1.088109,1.015378,0.0,1.016703,0.0,0.0
2688,1,113,1,0.0,0.967096,1.057756,1.047156,1.163006,0.0,0.0,0.0,0.903675,0.0,0.83414,1.037355,0.0,1.052917,0.0,0.0
2689,1,113,2,0.0,1.273044,0.359604,0.290791,0.047116000000000005,0.0,0.0,0.0,1.1050870000000002,0.0,0.0,0.241278,0.0,0.133225,0.0,0.0
2690,1,113,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
