hour_ending,cooling,poolpump,plugload,other,total,,,,,,
3967,0,178.8696,816.4011079,1904.935918,2900.206626,,,,,,
3968,14.64994423,234.063648,877.7089317,2047.987507,3174.410031,,,,,,
3969,106.6187068,286.19136,1074.973666,2508.271887,3976.05562,,,,,,
3970,366.7120381,393.51312,1357.917786,3168.474834,5286.617778,,,,,,
3971,786.1263517,474.259968,1245.137261,2905.320275,5410.843855,,,,,,
3972,1250.188117,513.100224,866.5974383,2022.060689,4651.946468,,,,,,
3973,2025.057443,477.326304,1109.468058,2588.758801,6200.610605,,,,,,
3974,2546.528428,458.928288,1388.642482,3240.165792,7634.26499,,,,,,
3975,2774.340385,414.977472,1331.227426,3106.197326,7626.742609,,,,,,
3976,3562.415681,346.495968,1630.555698,3804.629963,9344.097311,,,,,,
3977,3971.690623,288.235584,1970.661673,4598.21057,10828.79845,,,,,,
3978,4556.905845,201.356064,1959.571948,4572.334545,11290.1684,,,,,,
3979,4899.114585,153.3168,2326.611608,5428.760419,12807.80341,,,,,,
3980,4605.778269,140.029344,1977.974379,4615.273552,11339.05554,,,,,,
3981,3541.28334,112.43232,2483.941555,5795.863628,11933.52084,,,,,,
3982,1531.300913,80.746848,2202.327089,5138.763208,8953.138058,,,,,,
3983,879.7244614,56.21616,2049.150558,4781.351303,7766.442483,,,,,,
3984,774.8470914,62.348832,1483.604695,3461.744289,5782.544907,,,,,,
3985,446.719939,66.43728,1347.282424,3143.658989,5004.098632,,,,,,
3986,393.6274557,51.1056,910.6839504,2124.929218,3480.346224,,,,,,
3987,291.9371744,64.393056,825.8704084,1927.030953,3109.231592,,,,,,
3988,209.8435393,73.592064,861.3833183,2009.894409,3154.713331,,,,,,
3989,143.5501436,72.569952,888.4186035,2072.976742,3177.515441,,,,,,
3990,257.5460541,97.10064,850.2790902,1983.984544,3188.910328,,,,,,
3991,215.7565937,178.8696,811.9848913,1894.631413,3101.242498,,,,,,
3992,497.7376745,234.063648,1021.356458,2383.165069,4136.32285,,,,,,
3993,1139.666284,286.19136,1142.830038,2666.603422,5235.291104,,,,,,
3994,2390.818176,393.51312,1094.341245,2553.462905,6432.135445,,,,,,
3995,3435.184606,474.259968,1109.15999,2588.039977,7606.644542,,,,,,
3996,5447.807337,513.100224,1247.801614,2911.5371,10120.24628,,,,,,
3997,6767.981292,477.326304,1258.652621,2936.856115,11440.81633,,,,,,
3998,7610.951888,458.928288,1239.608227,2892.419196,12201.9076,,,,,,
3999,9033.626824,414.977472,1194.241679,2786.563918,13429.40989,,,,,,
4000,9319.325154,346.495968,1064.966264,2484.921282,13215.70867,,,,,,
4001,9900.722872,288.235584,1205.39958,2812.599021,14206.95706,,,,,,
4002,9953.031921,201.356064,1400.132829,3266.976602,14821.49742,,,,,,
4003,9733.743636,153.3168,1495.799801,3490.199536,14873.05977,,,,,,
4004,9163.699456,140.029344,1958.119838,4568.94629,15830.79493,,,,,,
4005,7618.109761,112.43232,1986.445961,4635.040576,14352.02862,,,,,,
4006,3348.634714,80.746848,1831.62354,4273.788261,9534.793364,,,,,,
4007,2471.441429,56.21616,1697.478099,3960.78223,8185.917918,,,,,,
4008,2649.574138,62.348832,1348.229039,3145.867757,7206.019766,,,,,,
4009,1944.67108,66.43728,1123.442396,2621.36559,5755.916346,,,,,,
4010,1117.407414,51.1056,1040.273708,2427.305318,4636.09204,,,,,,
4011,498.5648979,64.393056,930.9334101,2172.177957,3666.069321,,,,,,
4012,324.3088199,73.592064,897.7761402,2094.810994,3390.488018,,,,,,
4013,128.2151718,72.569952,954.2296393,2226.535825,3381.550588,,,,,,
4014,243.3801366,97.10064,825.2247664,1925.524455,3091.229998,,,,,,
4015,249.4988224,178.8696,951.9516893,2221.220608,3601.54072,,,,,,
4016,500.9224537,234.063648,899.0473996,2097.777266,3731.810767,,,,,,
4017,1022.817158,286.19136,863.534123,2014.912954,4187.455595,,,,,,
4018,2037.940454,393.51312,816.8112794,1905.892985,5154.157839,,,,,,
4019,3206.525824,474.259968,874.086404,2039.534943,6594.407139,,,,,,
4020,4037.696171,513.100224,783.6202092,1828.447155,7162.863759,,,,,,
4021,5379.752646,477.326304,816.3932626,1904.917613,8578.389825,,,,,,
4022,6486.625262,458.928288,814.0425659,1899.432654,9659.02877,,,,,,
4023,7336.722927,414.977472,727.6374609,1697.820742,10177.1586,,,,,,
4024,7865.67743,346.495968,709.8926184,1656.41611,10578.48213,,,,,,
4025,8486.054484,288.235584,1385.515747,3232.870077,13392.67589,,,,,,
4026,8814.850838,201.356064,1905.099128,4445.231299,15366.53733,,,,,,
4027,8504.64958,153.3168,1930.267091,4503.956545,15092.19002,,,,,,
4028,7370.74129,140.029344,1540.109634,3593.589146,12644.46941,,,,,,
4029,5325.026911,112.43232,2211.468786,5160.093834,12809.02185,,,,,,
4030,2264.000782,80.746848,2265.019992,5285.046649,9894.814271,,,,,,
4031,1461.983232,56.21616,1863.135662,4347.316544,7728.651598,,,,,,
4032,1048.954869,62.348832,1429.206749,3334.815749,5875.326199,,,,,,
4033,536.3708285,66.43728,1026.077652,2394.181187,4023.066947,,,,,,
4034,392.7155896,51.1056,899.2968866,2098.359402,3441.477478,,,,,,
4035,287.3011559,64.393056,1005.927831,2347.164939,3704.786982,,,,,,
4036,242.9046613,73.592064,927.6751392,2164.575325,3408.747189,,,,,,
4037,112.2042385,72.569952,946.7259323,2209.027175,3340.527298,,,,,,
4038,59.90620479,97.10064,858.3921587,2002.915037,3018.31404,,,,,,
4039,61.92881217,178.8696,882.6381316,2059.488974,3182.925518,,,,,,
4040,154.3563094,234.063648,904.6680992,2110.892231,3403.980288,,,,,,
4041,328.0569739,286.19136,956.0789653,2230.850919,3801.178218,,,,,,
4042,885.5427471,393.51312,965.6367545,2253.152427,4497.845049,,,,,,
4043,1764.018102,474.259968,962.1049317,2244.911507,5445.294509,,,,,,
4044,2600.790968,513.100224,766.4057404,1788.280061,5668.576994,,,,,,
4045,3829.411608,477.326304,775.5525876,1809.622704,6891.913204,,,,,,
4046,5035.656451,458.928288,722.8387147,1686.623668,7904.047121,,,,,,
4047,5350.568242,414.977472,533.3735035,1244.538175,7543.457392,,,,,,
4048,6181.523847,346.495968,913.2725455,2130.969273,9572.261634,,,,,,
4049,6170.459315,288.235584,1477.573063,3447.670481,11383.93844,,,,,,
4050,5908.365092,201.356064,1637.694005,3821.286012,11568.70117,,,,,,
4051,4919.890454,153.3168,1462.980518,3413.621208,9949.80898,,,,,,
4052,3916.633698,140.029344,1867.778352,4358.149489,10282.59088,,,,,,
4053,2221.670576,112.43232,2465.521852,5752.884321,10552.50907,,,,,,
4054,1266.366258,80.746848,2560.111004,5973.592343,9880.816453,,,,,,
4055,828.3588806,56.21616,1889.214047,4408.16611,7181.955198,,,,,,
4056,440.1070074,62.348832,1438.396728,3356.259032,5297.111599,,,,,,
4057,284.9907521,66.43728,1305.896775,3047.092476,4704.417283,,,,,,
4058,157.6437636,51.1056,1014.315016,2366.735038,3589.799417,,,,,,
4059,48.07977526,64.393056,906.1488622,2114.347345,3132.969039,,,,,,
4060,10.53056784,73.592064,894.4306522,2087.004855,3065.558139,,,,,,
4061,0,72.569952,999.1909785,2331.445616,3403.206547,,,,,,
4062,0,97.10064,946.3718644,2208.201017,3251.673521,,,,,,
4063,0,178.8696,858.8257459,2003.92674,3041.622086,,,,,,
4064,14.64994423,234.063648,871.9373663,2034.520521,3155.17148,,,,,,
4065,56.06855543,286.19136,746.0580329,1740.802077,2829.120025,,,,,,
4066,244.4203431,393.51312,823.1611801,1920.70942,3381.804064,,,,,,
4067,468.0140117,474.259968,1153.494952,2691.488222,4787.257154,,,,,,
4068,835.3585698,513.100224,1045.39071,2439.24499,4833.094493,,,,,,
4069,1565.906114,477.326304,1061.43425,2476.679918,5581.346586,,,,,,
4070,2738.694611,458.928288,1043.482699,2434.792965,6675.898563,,,,,,
4071,3165.149829,414.977472,1192.447082,2782.376526,7554.950909,,,,,,
4072,4199.103432,346.495968,1466.247374,3421.243874,9433.090648,,,,,,
4073,6318.932783,288.235584,1716.963379,4006.247884,12330.37963,,,,,,
4074,6354.316965,201.356064,1674.853608,3907.991753,12138.51839,,,,,,
4075,6628.616833,153.3168,1849.417858,4315.308336,12946.65983,,,,,,
4076,6368.709883,140.029344,2055.290758,4795.678436,13359.70842,,,,,,
4077,3855.888674,112.43232,2656.905812,6199.446895,12824.6737,,,,,,
4078,1957.603217,80.746848,2959.400941,6905.268862,11903.01987,,,,,,
4079,1471.514592,56.21616,2367.96371,5525.248657,9420.943119,,,,,,
4080,840.3986996,62.348832,1731.931253,4041.172924,6675.851709,,,,,,
4081,724.0097129,66.43728,1426.75917,3329.104729,5546.310892,,,,,,
4082,400.0441629,51.1056,1253.74991,2925.416457,4630.316129,,,,,,
4083,221.1646368,64.393056,1116.63045,2605.471049,4007.659192,,,,,,
4084,142.6502096,73.592064,953.6222823,2225.118659,3394.983214,,,,,,
4085,141.0796845,72.569952,1013.856487,2365.665137,3593.171261,,,,,,
4086,86.8110883,97.10064,1047.850209,2444.983822,3676.745759,,,,,,
4087,110.3709956,178.8696,960.2458097,2240.573556,3490.059961,,,,,,
4088,158.8125928,234.063648,1079.920396,2519.814256,3992.610893,,,,,,
4089,563.5474609,286.19136,956.7844356,2232.497016,4039.020273,,,,,,
4090,1400.840026,393.51312,917.639208,2141.158152,4853.150506,,,,,,
4091,1458.467549,474.259968,964.0802851,2249.520665,5146.328467,,,,,,
4092,2368.955123,513.100224,1154.839699,2694.625964,6731.52101,,,,,,
4093,3650.34225,477.326304,928.0462545,2165.44126,7221.156069,,,,,,
4094,5374.077196,458.928288,786.5266808,1835.228922,8454.761086,,,,,,
4095,6339.646013,414.977472,1009.589006,2355.707682,10119.92017,,,,,,
4096,7312.331125,346.495968,1244.010135,2902.690315,11805.52754,,,,,,
4097,9173.204763,288.235584,1472.971998,3436.934661,14371.34701,,,,,,
4098,9602.004677,201.356064,1893.351354,4417.819825,16114.53192,,,,,,
4099,8946.096474,153.3168,2350.460943,5484.408867,16934.28308,,,,,,
4100,8071.335924,140.029344,2580.557108,6021.299918,16813.22229,,,,,,
4101,5216.228266,112.43232,2906.601585,6782.070365,15017.33254,,,,,,
4102,2594.934208,80.746848,2771.560068,6466.973492,11914.21462,,,,,,
4103,1420.003736,56.21616,2163.84006,5048.96014,8689.020096,,,,,,
4104,1166.980767,62.348832,1829.278324,4268.316089,7326.924013,,,,,,
4105,702.9102007,66.43728,1289.161134,3008.042645,5066.55126,,,,,,
4106,506.5674841,51.1056,1172.718952,2736.344222,4466.736258,,,,,,
4107,291.9369571,64.393056,1164.500604,2717.168077,4237.998695,,,,,,
4108,193.6087129,73.592064,1088.970357,2540.930834,3897.101968,,,,,,
4109,88.51309924,72.569952,1074.946986,2508.209635,3744.239672,,,,,,
4110,44.17002772,97.10064,1012.706347,2362.981476,3516.95849,,,,,,
4111,114.9840044,178.8696,913.7856508,2132.166519,3339.805774,,,,,,
4112,424.3203998,234.063648,1025.093322,2391.884419,4075.361789,,,,,,
4113,987.6817124,286.19136,1086.717104,2535.673244,4896.26342,,,,,,
4114,1920.43821,393.51312,1123.560666,2621.641554,6059.153549,,,,,,
4115,3630.900604,474.259968,1126.872588,2629.369373,7861.402533,,,,,,
4116,4873.947463,513.100224,1338.314439,3122.73369,9848.095816,,,,,,
4117,6204.835322,477.326304,1387.211669,3236.827228,11306.20052,,,,,,
4118,7358.141333,458.928288,1052.134098,2454.979561,11324.18328,,,,,,
4119,8485.812499,414.977472,1098.489158,2563.141369,12562.4205,,,,,,
4120,9343.019514,346.495968,972.1697784,2268.39615,12930.08141,,,,,,
4121,9916.054517,288.235584,1533.803172,3578.874067,15316.96734,,,,,,
4122,9937.700276,201.356064,1542.140524,3598.327889,15279.52475,,,,,,
4123,9710.049276,153.3168,1834.476706,4280.445646,15978.28843,,,,,,
4124,9163.699456,140.029344,2553.826028,5958.927398,17816.48223,,,,,,
4125,7120.341426,112.43232,2751.389581,6419.909022,16404.07235,,,,,,
4126,4338.893705,80.746848,2408.831452,5620.606722,12449.07873,,,,,,
4127,2208.232038,56.21616,1987.922954,4638.486893,8890.858045,,,,,,
4128,1149.274487,62.348832,1900.6286,4434.800067,7547.051986,,,,,,
4129,1971.644665,66.43728,1387.556633,3237.632145,6663.270723,,,,,,
4130,1817.237074,51.1056,1054.567932,2460.658509,5383.569115,,,,,,
4131,1527.089673,64.393056,961.1446439,2242.670836,4795.298209,,,,,,
4132,1026.616477,73.592064,862.7000869,2012.96687,3975.875497,,,,,,
4133,946.9791393,72.569952,857.8699547,2001.696561,3879.115607,,,,,,
4134,681.2338757,97.10064,790.3199387,1844.079857,3412.734311,,,,,,
4135,736.5926025,178.8696,755.1079846,1761.918631,3432.488818,,,,,,
4136,909.003586,234.063648,736.2445378,1717.903921,3597.215693,,,,,,
4137,1896.089479,286.19136,857.0138861,1999.699068,5038.993793,,,,,,
4138,2934.272692,393.51312,1137.485503,2654.132841,7119.404156,,,,,,
4139,3680.092407,474.259968,1215.427607,2835.997749,8205.777731,,,,,,
4140,5743.282245,513.100224,751.07217,1752.50173,8759.956369,,,,,,
4141,6832.190867,477.326304,788.2971555,1839.36003,9937.174356,,,,,,
4142,8514.334849,458.928288,639.0727765,1491.169812,11103.50573,,,,,,
4143,9645.297939,414.977472,1011.948667,2361.213557,13433.43764,,,,,,
4144,10160.70638,346.495968,1342.966551,3133.588618,14983.75751,,,,,,
4145,11019.0501,288.235584,1892.717693,4416.341283,17616.34466,,,,,,
4146,11294.6921,201.356064,1936.367136,4518.189983,17950.60528,,,,,,
4147,11344.07145,153.3168,2157.51537,5034.20253,18689.10615,,,,,,
4148,10525.88377,140.029344,2288.31941,5339.411957,18293.64448,,,,,,
4149,8136.337423,112.43232,2755.777901,6430.148436,17434.69608,,,,,,
4150,3995.233734,80.746848,2970.329386,6930.768568,13977.07854,,,,,,
4151,2380.295196,56.21616,2192.334806,5115.447881,9744.294043,,,,,,
4152,1801.391307,62.348832,1848.294111,4312.686258,8024.720507,,,,,,
4153,1172.471598,66.43728,1550.982768,3618.959793,6408.851439,,,,,,
4154,774.1854244,51.1056,1363.023364,3180.387848,5368.702236,,,,,,
4155,836.4554676,64.393056,1156.417288,2698.307005,4755.572817,,,,,,
4156,603.2127724,73.592064,1042.411352,2432.293155,4151.509343,,,,,,
4157,263.885411,72.569952,1088.294193,2539.353116,3964.102672,,,,,,
4158,144.6034691,97.10064,881.2004064,2056.134282,3179.038797,,,,,,
4159,134.2572404,178.8696,999.3207284,2331.748366,3644.195935,,,,,,
4160,396.0044337,234.063648,1060.136063,2473.650814,4163.854959,,,,,,
4161,1320.412835,286.19136,1030.138354,2403.656159,5040.398707,,,,,,
4162,2279.379098,393.51312,1097.251013,2560.252364,6330.395595,,,,,,
4163,4149.535238,474.259968,1142.179176,2665.084743,8431.059125,,,,,,
4164,6105.429746,513.100224,1119.501864,2612.171016,10350.20285,,,,,,
4165,7570.626007,477.326304,1088.273177,2539.30408,11675.52957,,,,,,
4166,8912.62875,458.928288,1180.181645,2753.757172,13305.49585,,,,,,
4167,9965.907444,414.977472,1251.81491,2920.901456,14553.60128,,,,,,
4168,11165.73887,346.495968,1755.262713,4095.612997,17363.11055,,,,,,
4169,11534.44895,288.235584,1947.65718,4544.533421,18314.87514,,,,,,
4170,11844.46075,201.356064,2174.490394,5073.810918,19294.11812,,,,,,
4171,12377.53482,153.3168,2183.214121,5094.166283,19808.23202,,,,,,
4172,10616.44913,140.029344,2122.306418,4952.048309,17830.8332,,,,,,
4173,7140.625226,112.43232,2182.87315,5093.370683,14529.30138,,,,,,
4174,3150.57086,80.746848,2576.447959,6011.711905,11819.47757,,,,,,
4175,2166.153528,56.21616,2276.374998,5311.541662,9810.286348,,,,,,
4176,1752.503166,62.348832,2085.108757,4865.253767,8765.214522,,,,,,
4177,1080.521162,66.43728,1604.675339,3744.242459,6495.87624,,,,,,
4178,1049.862236,51.1056,1259.327159,2938.430037,5298.725031,,,,,,
4179,569.7638477,64.393056,1147.516533,2677.538576,4459.212013,,,,,,
4180,380.6867324,73.592064,923.352164,2154.488383,3532.119343,,,,,,
4181,310.3475721,72.569952,904.2442016,2109.903137,3397.064863,,,,,,
4182,209.6940904,97.10064,903.4889101,2108.14079,3318.424431,,,,,,
4183,146.7956024,178.8696,895.7435131,2090.068197,3311.476913,,,,,,
4184,345.3918325,234.063648,924.0943315,2156.220107,3659.769919,,,,,,
4185,582.226583,286.19136,1042.517288,2432.540338,4343.475569,,,,,,
4186,1652.612145,393.51312,829.9202565,1936.480599,4812.52612,,,,,,
4187,2315.023496,474.259968,1198.670817,2796.898573,6784.852853,,,,,,
4188,3679.247903,513.100224,1276.54794,2978.61186,8447.507928,,,,,,
4189,5283.639217,477.326304,1045.008877,2438.354047,9244.328446,,,,,,
4190,6950.878976,458.928288,1213.692798,2831.949861,11455.44992,,,,,,
4191,7820.733121,414.977472,1521.559047,3550.304442,13307.57408,,,,,,
4192,9473.326349,346.495968,1729.333599,4035.111732,15584.26765,,,,,,
4193,9805.501588,288.235584,2415.248232,5635.579207,18144.56461,,,,,,
4194,9817.133607,201.356064,2547.272067,5943.634824,18509.39656,,,,,,
4195,8976.200143,153.3168,2630.796987,6138.526302,17898.84023,,,,,,
4196,8172.143431,140.029344,2685.010332,6265.024108,17262.20721,,,,,,
4197,5386.471781,112.43232,2892.459559,6749.072304,15140.43596,,,,,,
4198,2924.262276,80.746848,3018.032196,7042.075125,13065.11645,,,,,,
4199,2230.654358,56.21616,2139.83564,4992.949826,9419.655983,,,,,,
4200,1670.615399,62.348832,1618.890934,3777.412179,7129.267344,,,,,,
4201,1080.521162,66.43728,1086.443217,2535.034173,4768.435831,,,,,,
4202,749.1879281,51.1056,963.5795462,2248.352274,4012.225349,,,,,,
4203,532.8004359,64.393056,1115.676283,2603.244661,4316.114436,,,,,,
4204,349.3408273,73.592064,905.5740137,2113.006032,3441.512937,,,,,,
4205,241.3865809,72.569952,1001.403678,2336.608581,3651.968792,,,,,,
4206,243.3801366,97.10064,972.7560385,2269.76409,3583.000905,,,,,,
4207,146.0836618,178.8696,1072.376809,2502.212554,3899.542625,,,,,,
4208,383.0069187,234.063648,1139.800955,2659.535561,4416.407082,,,,,,
4209,737.3223751,286.19136,1122.738725,2619.723693,4765.976153,,,,,,
4210,1713.338581,393.51312,812.1955206,1895.122881,4814.170103,,,,,,
4211,2417.967305,474.259968,905.7681559,2113.459031,5911.45446,,,,,,
4212,3174.25945,513.100224,1056.766689,2465.788942,7209.915305,,,,,,
4213,4453.853392,477.326304,1209.150426,2821.350994,8961.681116,,,,,,
4214,6423.553194,458.928288,1171.264393,2732.95025,10786.69612,,,,,,
4215,8349.018057,414.977472,1174.748359,2741.079503,12679.82339,,,,,,
4216,9238.078397,346.495968,1185.473695,2766.105289,13536.15335,,,,,,
4217,9519.694895,288.235584,1642.701392,3832.969916,15283.60179,,,,,,
4218,9558.124487,201.356064,1691.414058,3946.632802,15397.52741,,,,,,
4219,8987.56418,153.3168,2043.272217,4767.635173,15951.78837,,,,,,
4220,7621.131862,140.029344,2072.452542,4835.722598,14669.33635,,,,,,
4221,5122.213123,112.43232,2399.310304,5598.390708,13232.34645,,,,,,
4222,3420.664266,80.746848,2714.018443,6332.7097,12548.13926,,,,,,
4223,3102.931582,56.21616,2058.799419,4803.865311,10021.81247,,,,,,
4224,2117.121176,62.348832,1550.849792,3618.649515,7348.969315,,,,,,
4225,1739.627055,66.43728,1052.818063,2456.575481,5315.457879,,,,,,
4226,1565.738239,51.1056,1025.685718,2393.266675,5035.796232,,,,,,
4227,986.7870851,64.393056,1074.634262,2507.479945,4633.294349,,,,,,
4228,550.3439265,73.592064,1064.13026,2482.970606,4171.036857,,,,,,
4229,451.0101692,72.569952,1276.618556,2978.776631,4778.975308,,,,,,
4230,312.3411278,97.10064,1069.750119,2496.08361,3975.275497,,,,,,
4231,287.1139086,178.8696,950.4127354,2217.629716,3634.02596,,,,,,
4232,636.1426643,234.063648,985.1832945,2298.76102,4154.150627,,,,,,
4233,1566.86823,286.19136,959.5389588,2238.924237,5051.522786,,,,,,
4234,2062.559017,393.51312,769.2499953,1794.916656,5020.238788,,,,,,
4235,2923.003854,474.259968,850.0475776,1983.444348,6230.755747,,,,,,
4236,4141.593764,513.100224,1197.626344,2794.461469,8646.781801,,,,,,
4237,5884.920988,477.326304,1141.825341,2664.25913,10168.33176,,,,,,
4238,7552.443626,458.928288,1150.451152,2684.386021,11846.20909,,,,,,
4239,8663.74858,414.977472,973.6540818,2271.859524,12324.23966,,,,,,
4240,9259.728837,346.495968,1222.156255,2851.697929,13680.07899,,,,,,
4241,9796.519514,288.235584,1506.362421,3514.845649,15105.96317,,,,,,
4242,9564.323053,201.356064,1707.952953,3985.223558,15458.85563,,,,,,
4243,9274.401157,153.3168,1882.824065,4393.256151,15703.79817,,,,,,
4244,7047.392219,140.029344,2177.317625,5080.407792,14445.14698,,,,,,
4245,4624.133462,112.43232,2552.635055,5956.148461,13245.3493,,,,,,
4246,2992.392162,80.746848,2579.38863,6018.573469,11671.10111,,,,,,
4247,2022.289208,56.21616,1613.849853,3765.649657,7458.004878,,,,,,
