hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,
6529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6560,3.728706,3.169625,3.206507,2.906873,3.37894,2.881131,2.87671,2.734328,2.672316,2.61822,0,2.740172,0,0,0,3.290252,,
6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6564,0,0,0,0,0,0,0,0,0,0,2.925,0,2.85,2.925,0,0,,
6565,0,0,0,0,0,0,0,0,0,0,0.269664,0,0.219088,0.266302,0,0,,
6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6574,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6575,0.096899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6579,0,0,0,0,2.025,0,0,0,0,0,0,0,0,0,0,0,,
6580,0,0,0,0,0.08671,0,0,0,0,0,0,0,0,0,0,0,,
6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6582,0,1.575,1.575,1.425,0,1.425,1.425,1.35,1.275,1.2,0,1.35,0,0,1.2,1.575,,
6583,0,1.741265,1.821572,1.689269,0,1.662014,1.637622,1.543659,1.525956,1.535784,0,1.568991,0,0,1.864319,1.777938,,
6584,2.350798,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,,
6585,0,0,0,0,2.277887,0,0,0,0,0,0,0,0,0,0,0,,
6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6592,0,0,0,0,0,0,0,0,0,0,0.675,0,0,0,0,0,,
6593,0,0,0,0,0,0,0,0,0,0,2.119466,0,0,2.724369,0,0,,
6594,0,0,0,0,0,0,0,0,0,0,0,0,3.12228,0,0,0,,
6595,2.140593,2.289242,2.308888,0,0,0,0,0,0,0,0,0,0,0,0,2.314992,,
6596,0,0,0,3.134027,1.95,3.108049,3.091455,2.025,1.95,1.875,0,2.025,0,0,0,0,,
6597,0,0,0,0,0.814831,0,0,0.993331,0.984513,0.984269,0,1.022173,0,0,0,0,,
6598,1.65,1.5,1.5,0.9,1.05,0.9,0.9,0.75,0,0,1.35,0.75,0.975,1.35,0.75,1.5,,
6599,2.901892,2.401509,2.458875,1.660361,1.783303,1.633557,1.624855,1.496328,0,0,2.201069,1.521585,2.040639,2.208201,2.256565,2.473301,,
6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6605,0,0,0,0,0,0,0,0,2.230892,0,0,0,0,0,0,0,,
6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6610,0.225,0,0,0,0.15,0,0,0,0,1.725,0,0,0,0,0,0.075,,
6611,2.137168,0,0,0,1.999549,0,0,0,0,1.877985,0,0,0,0,0,2.014629,,
6612,0,0,2.073716,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6617,0,2.094538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6633,0,0,0,1.35,0,0.075,0,0,0,0,0,0,0,0,0,0,,
6634,0,0,0,0.984269,0,2.213491,2.534687,1.65,0.225,0,0.15,1.725,0.075,0.075,0,0,,
6635,4.425,3.534218,3.649076,2.897479,4.335708,2.81999,2.497777,2.875096,4.493472,2.917077,4.404279,2.895768,4.000084,4.374187,0,3.62209,,
6636,0.091987,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129702,0,,
6637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6643,3,3,3.075,2.829879,2.808424,2.76796,2.751976,2.605385,0,2.497297,0,2.654236,0,0,0,3.075,,
6644,0.057519,0.053271,0.041298,0,0,0,0,0,0,0,0,0,0,0,0,0.04093,,
6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6646,2.190438,0,0,0,1.963856,0,0,0,3.15,0,3,0,3.075,3,0,1.919532,,
6647,0,0,1.899689,0,0,0,0,0,0.479254,0,0.404295,0,0.486909,0.349699,0,0,,
6648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6653,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6654,0,0.813689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6655,1.925831,0,0,3.207966,0,3.148626,3.130039,2.955492,0,2.74214,0,2.990603,0,0,0,0,,
6656,0,0.3,0.375,0,1.425,0,0,0,0.15,0,0,0,0,0,0.3,0.375,,
6657,3.525,4.5,4.5,3.375,4.5,3.375,3.3,3.3,4.454868,3.225,3.525,3.3,3.525,3.525,3.773238,4.5,,
6658,1.442784,0.686027,0.757244,0.490073,0.071731,0.421084,0.463505,0.264922,0,0.041075,0.78934,0.303893,0.828559,0.892922,0,0.862082,,
6659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6661,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6662,2.396632,2.220779,2.267327,0,2.340089,0,0,0,0,0,0,0,0,0,0,2.349002,,
6663,0,0,0,2.273174,0,2.215025,0,0,0,0,0,0,0,0,0,0,,
6664,0,0,0,0,0,0,2.217923,0,0,0,0,0,0,0,0,0,,
6665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6666,0,0,0,0,0,0,0,0.675,0,0,0,2.329832,0,0,0,0,,
6667,0,0,0,0,0,0,0,1.802887,2.699704,1.95,1.725,0,1.5,1.575,0,0,,
6668,2.452832,0.9,2.16133,0,2.231083,0,0,0,0,1.598344,1.702205,0,1.844252,1.813527,0,2.199829,,
6669,1.65,1.7236,1.425,3.658105,1.5,2.625,2.625,2.475,1.725,0,0,2.55,0,0,2.475,1.425,,
6670,0.744204,0,0.698952,0,0.699408,1.016154,1.011082,0.636563,1.037927,0,0,0.750897,0,0,0.956162,0.730298,,
6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6682,0,3.020099,0,0,0,0,0,0,0,2.920682,2.847045,0,2.784694,2.845823,0,0,,
6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6688,0.9,0,0,0,0.675,0,0,0,0,0,0,0,0,0,0,0,,
6689,1.941024,0,2.498996,2.323242,1.894675,0,0,0,0,0,0,0,0,0,0,2.55903,,
6690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6694,0,0,0,0,0,1.125,1.125,0,0,0,0,0,0,0,0,0,,
6695,0,0,0,0,0,1.202224,1.19691,0,0,0,0,0,0,0,0,0,,
6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6701,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,,
6702,0,0,0,0,0,0,0,0,0,0,0,2.226831,0,0,0,0,,
6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6706,0,0,0,0,0,0,0,2.481029,2.43164,0,0,0,0,0,0,0,,
6707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6712,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6713,0,1.691315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6717,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6718,1.929311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6719,0,0,0,0,0,0,0,0,0,2.659358,0,0,0,0,0,0,,
6720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6721,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,,
6722,0,0,0,0,1.732924,0,0,0,0,0,2.625,0,0,0,0,0,,
6723,0,0,0,0,0,0,0,0,0,0,0.053634,0,0,0,0,0,,
6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.377813,,
6727,1.275,1.275,1.875,1.8,1.2,1.725,1.725,1.5,1.425,0,0,1.65,1.875,1.875,1.5,1.125,,
6728,1.57161,1.688137,2.592195,2.307815,1.375226,2.186087,2.131875,1.91272,1.924722,0,0,2.094895,2.217146,2.303447,1.973533,1.268984,,
6729,0.225,0.15,0.15,0,0.15,0,0,0,0,0.45,0.45,0,0,0,0,0.15,,
6730,2.57465,2.361079,2.426281,2.236519,2.569663,2.238643,2.195969,2.043453,0,3.261362,3.279361,2.217621,0,0,0,2.401608,,
6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6734,0,0,0,0,0,0,0,0,2.771708,0,0,0,2.641337,2.629502,0,0,,
6735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6739,2.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6740,0.993072,2.55,2.55,2.1,2.7,1.95,1.5,1.35,0.9,1.275,1.125,1.425,0,0.675,0.75,2.625,,
6741,1.865966,1.614203,1.708307,1.817872,1.719902,1.882552,2.318256,2.289991,1.92865,2.186328,2.186583,2.23211,2.4,1.970538,2.479049,1.716675,,
6742,0,0,0,0,0,0,0,0,0,0,0,0,0.164446,0,0,0,,
6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6749,2.307179,0,2.004182,0,2.086342,0,0,0,0,0,0,0,0,0,0,2.045499,,
6750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6752,0,2.186446,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,,
6753,1.05,0.9,0.975,1.79607,0.975,3.168784,3.138763,2.991145,2.914713,2.84207,2.730425,3.029063,2.659499,2.736307,0,0.975,,
6754,2.120436,1.577701,1.787565,0,1.902234,0,0,0,0,0,0,0,0,0,0,1.843749,,
6755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6759,0,0,0,1.8,0,0.525,0,0,0,0,0,0,0,0,0,0,,
6760,2.672461,2.27976,2.32996,1.471154,2.426426,2.600413,3.108956,2.961473,2.885867,2.824354,2.719829,3.001264,2.654959,2.722061,3.313702,2.373671,,
6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6763,2.173774,1.824965,1.87326,0,1.94604,0,0,0,0,0,0,0,0,0,0,1.903762,,
6764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6765,0,0,0,2.064119,0,2.025,2.006946,0,0,0,0,0,0,0,0,0,,
6766,0,0,0,0,0,0.002622,0,2.561924,2.523012,2.469743,2.025,2.58344,0,2.1,0,0,,
6767,0,0,0,0,0,0,0,0,0,0,0.345956,0,0,0.27943,0,0,,
6768,0,0,0,0,0,0,0,0,0,0,0,0,2.46016,0,0,0,,
6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6773,1.275,1.2,1.2,1.125,1.2,1.125,1.125,0,0,0,0,0,0,0,0,1.2,,
6774,2.265288,1.844788,1.913062,1.174242,2.037872,1.136175,1.117849,0.375,0,0,0,0.45,0,0,0,1.974369,,
6775,0,0,0,0,0,0,0,1.801119,1.05,0.75,0,1.749164,0,0,0,0,,
6776,0,0,0,0,0,0,0,0,1.566728,1.79936,2.436563,0,0.9,2.458396,1.5,0,,
6777,0,0,0,0,0,0,0,0,0,0,0,0,1.702979,0,1.824497,0,,
6778,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6779,1.582417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6783,0,0.525,0.975,0.525,2.1,0,0,0,0,0,0,0,0,0,0,1.05,,
6784,0,1.845554,1.445097,1.917021,0.281109,2.394377,2.377246,0,0,0,0,0,0,0,0,1.411272,,
6785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6799,0.825,0,0,0,0,0,0,1.05,0.675,0,0,1.05,0,0,0,0,,
6800,1.897386,0,0,0,0,0,0,2.141368,1.960431,2.592277,0,2.115523,0,0,0,0,,
6801,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,,
6802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512921,0,0,,
6803,0,0.9,0.975,0.825,2.775,0.75,0.75,0,0,0,1.05,0,0.75,0,0,0.975,,
6804,0,2.168161,2.136795,2.088458,0.482861,2.12831,2.108332,0,0,0,2.454266,0,2.395414,0,0,2.222883,,
6805,2.579276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6810,0,0,0,0,0,0,0,0.675,0.525,0.45,0,0.825,0,0,0.525,0,,
6811,0,0,0,0,0,0,0,1.969751,2.052555,2.070383,0,1.878167,0,0,2.536451,0,,
6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6817,0,0,0,0,2.18105,0,0,0,0,0,0,0,0,0,0,0,,
6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6819,0,0,0,0,0,0,0,0,0,0,0,0,0,2.175,0,0,,
6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37188,0,0,,
6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6823,1.725,2.980995,3.051273,2.687337,0,2.1,1.875,0,0,0,0,0,0,0,0,3.12046,,
6824,1.423858,0,0,0,1.95,1.167636,1.388247,0,0,0,3.381158,0,3.329652,0,0,0,,
6825,0,0,0,0,0.385342,0,0,0,0,0,0,0,0,0,0,0,,
6826,3.45,3.45,3.525,3.45,3.3,3.3,3.225,3.6,3.525,3.6,2.85,3.6,2.775,3.525,2.325,3.525,,
6827,2.781572,1.186945,2.783988,0.970104,2.067175,0.438046,0.428769,1.142626,0.999633,1.160447,0.109048,1.321259,0.073718,0.924315,0.997372,2.864767,,
6828,0.440009,1.793422,0.256528,0,0.33315,0,0,0,0,0,0,0,0,0,0,0.237935,,
6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6832,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,,
6833,0.15,0.075,0.075,0.03162,0.075,0.45,0.45,0.375,0.3,0.3,0.3,0.375,0.3,0.225,0,0.075,,
6834,3.753318,3.210661,3.291158,2.731909,3.453851,4.145332,4.101103,3.845326,3.722237,3.731419,3.722386,3.992923,3.622882,3.636335,0,3.36275,,
6835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6837,1.95,1.875,1.875,1.8,1.875,1.425,0.6,0.075,0.075,0,0,0.075,0,0,3.76423,1.875,,
6838,4.5,4.165389,4.252449,3.891902,4.457528,4.036,4.5,4.5,4.5,4.5,4.5,4.5,4.425,4.5,0,4.357176,,
6839,1.294819,0,0,0,0,0,0.546897,1.213695,1.099211,1.165732,1.179265,1.210783,1.149125,1.265395,0,0,,
6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.425,0,,
6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944428,0,,
6849,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.225,,
6850,1.35,2.175,2.25,1.425,1.837507,1.35,0.825,0,0,0,0,0,0,0,0,1.961348,,
6851,2.061772,1.324337,1.224796,2.063469,1.575,2.063346,2.226965,3.209763,3.15,3.075,1.8,3.340801,1.65,2.1,0,1.575,,
6852,0,0,0,0,0.927364,0,0,0,0.084602,0.112456,1.319041,0,1.403717,1.026973,0,0.885253,,
6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
