"ANON_ACCT_ID","ANON_SA_ID","ANON_SERVPNT_ID","MultiFam","MasterMeter"
5923915814,2221420594,8514610004,INDIV,Other
5925215827,4686320396,8482710072,INDIV,Other
5925215827,8914320600,8952710040,INDIV,Other
5926415704,9851920348,7980710087,MISSING,Other
5927015764,2178420768,0720410007,MISSING,Other
5929515697,7741120316,6581910053,INDIV,Other
5929515697,8571520536,2011110020,INDIV,Other
5933215696,7532020881,0384310012,INDIV,Other
5933215696,9249720460,5077310092,INDIV,Other
5936315876,3423733387,9141010102,INDIV,Other
5941715740,4292227127,6478510066,INDIV,Other
5943815798,3381528516,6399810025,MULTI,Other
5944615804,6941520762,1812310098,INDIV,Other
5944915751,2841320724,7694510103,INDIV,Other
5944915751,4099920686,9600710069,INDIV,Other
5945215725,1428620308,9546410113,INDIV,Other
5945215725,7803020285,2819610053,INDIV,Other
5945615765,3197822371,2413010010,MISSING,Other
5945615765,8808020464,1949710049,MISSING,Other
5945615765,9021720307,6147710085,MISSING,Other
5949315716,0656430867,8778610016,INDIV,Other
5949315716,3812830834,8778610016,INDIV,Other
5950215772,8493420611,3970610010,INDIV,Other
5950515879,2519636800,2196410069,INDIV,Other
5950515879,8036836783,6551010037,INDIV,Other
5952715720,3201720594,1212510070,INDIV,Other
5952715720,9348420460,8121510102,INDIV,Other
5954515708,5552520749,1884610045,MISSING,Other
5955715845,1590620782,1388710034,MISSING,Other
5956915874,2633530858,1423710106,INDIV,Other
5956915874,7402030859,7307910071,INDIV,Other
5957615857,5667520835,8112910036,INDIV,Other
5957615857,5827320835,8862910005,INDIV,Other
5958215852,0489620811,6553610079,INDIV,Other
5958215852,0512420811,3071110046,INDIV,Other
5958415864,4393122941,5821010006,INDIV,Other
5958415864,5209522941,9168610038,INDIV,Other
5958815803,9293620451,6284210009,INDIV,Other
5960615874,5534730865,4115610091,INDIV,Other
5960615874,9071430849,4877010005,INDIV,Other
5961315845,0587323605,4149510086,INDIV,Other
5961315845,9157723594,9249910005,INDIV,Other
5965215780,8843720571,9335110080,INDIV,Other
5965215780,8975220712,2752210114,INDIV,Other
5970515786,6594420313,8635010059,INDIV,Other
5973215738,1335120296,8629410048,MISSING,Other
5973215738,1410920609,1546610076,MISSING,Other
5974415852,1098320811,3481910066,INDIV,Other
5974415852,6945720884,3283210034,INDIV,Other
5976515812,8740020345,9049410104,INDIV,Other
5980015774,8577020825,5959910073,INDIV,Other
5980015774,8585120825,8639610105,INDIV,Other
5982115742,4957420449,0026610006,MISSING,Other
5982115742,5061634541,0026610006,MISSING,Other
5984715740,5117520489,3204010023,MISSING,Other
5988415768,7039920280,5153810060,INDIV,Other
5988415768,9350420398,9448810028,INDIV,Other
5988915703,9093220854,3880910078,INDIV,Other
5996915744,7934620289,7866310034,MISSING,Other
5997015715,4164520857,0731910052,INDIV,Other
5997015715,4279220857,1122510081,INDIV,Other
5997615804,5815120366,5189610033,MISSING,Other
5997615804,9681720264,3173910003,MISSING,Other
5998015745,2563320861,2235510064,INDIV,Other
5998015745,3101720861,7627610095,INDIV,Other
5999315859,5400220846,8979210046,INDIV,Other
6000315867,6779822751,5483410056,INDIV,Other
6000315867,9864522756,2942010090,INDIV,Other
6000515790,0320520884,8430710047,INDIV,Other
6000515790,4662020721,2189710014,INDIV,Other
6000515879,2840436789,1929410087,INDIV,Other
6000515879,6943436763,5019510052,INDIV,Other
6003915876,5381433406,4200910074,INDIV,Other
6005115756,1008820714,2845510094,INDIV,Other
6005115756,8848720342,5599510011,INDIV,Other
6008915697,4523120335,3397510078,INDIV,Other
6013815680,3916020484,9896810005,INDIV,Other
6016015836,0342920353,9936410088,INDIV,Other
6016015836,6333520321,6640210062,INDIV,Other
6017315765,0648320784,7057310108,INDIV,Other
6017315765,1795620589,7595110079,INDIV,Other
6017615778,2164720558,0638510032,MISSING,Other
6022215706,7990720578,9617610061,INDIV,Other
6024515879,5274136753,7454110182,MISSING,Other
6028315872,0048729222,1954810054,INDIV,Other
6028315872,2329528009,8959010105,MULTI,Other
6028315872,4458228005,9701810074,MULTI,Other
6028315872,5636029219,4662310021,INDIV,Other
6035915799,0182720750,0623110019,INDIV,Other
6035915799,1274120385,1741710050,INDIV,Other
6035915799,5503820346,1741710050,INDIV,Other
6035915799,9395320424,0623110019,INDIV,Other
6037115754,6466220371,2195010075,INDIV,Other
6037815690,1535620526,5720410086,INDIV,Other
6037815690,6117520347,5205510004,INDIV,Other
6039915765,0288120472,7157910071,MISSING,Other
6039915765,1443720588,1308110079,MISSING,Other
6039915765,9779720305,7140310037,MISSING,Other
6041115773,5601520704,9864810020,INDIV,Other
6044515834,0566120319,1894810035,INDIV,Other
6044515834,4341220272,1521510004,INDIV,Other
6045215791,2620722401,0491210089,MULTI,Other
6045215791,4127322401,4961010055,MULTI,Other
6045315826,4538620884,0356310002,INDIV,Other
6046315842,0187920418,9866910015,INDIV,Other
6046315842,9341420274,9258810047,INDIV,Other
6046915854,9082720820,7132010007,INDIV,Other
6046915854,9409920820,6698210027,INDIV,Other
6047715824,0137120474,5217110006,MISSING,Other
6047715824,4771820500,6460510039,MISSING,Other
6048915806,1654820345,5732910057,INDIV,Other
6048915806,6933520697,6393910028,INDIV,Other
6051015788,9568520795,1929410086,MULTI,Other
6051015788,9949720795,8884110004,MULTI,Other
6054015719,3178720556,8090110103,INDIV,Other
6054015719,5096720394,1066010020,INDIV,Other
6054015719,6784620660,3648110105,INDIV,Other
6055215718,4393520478,6015510081,MISSING,Other
6057815784,3697420630,9783310077,INDIV,Other
6057815784,4116020819,5314010032,INDIV,Other
6059015745,4158020305,9593610038,INDIV,Other
6059015745,7922620671,7041210076,INDIV,Other
6059215813,3161120673,6883010013,MULTI,Other
6059215813,4724420503,4046010049,MULTI,Other
6060115795,3798820623,2866510034,INDIV,Other
6060115795,6560220559,5134110067,INDIV,Other
6060115857,1717220883,6073110020,INDIV,Other
6061515759,2738720635,4120910090,INDIV,Other
6061515759,3073620408,9466610084,INDIV,Other
6061515759,7758420489,6471610009,INDIV,Other
6061515759,9653320685,9562710091,INDIV,Other
6061515808,0502920882,0835710090,INDIV,Other
6061515808,1518320882,4784810059,INDIV,Other
6061515808,5367330048,2056410040,INDIV,Other
6061515808,6072930092,6865610029,INDIV,Other
6061515808,8719220880,4784810059,INDIV,Other
6061515808,8897020880,0835710090,INDIV,Other
6061515808,9838630044,6865610029,INDIV,Other
6062615709,5635531953,4951810020,INDIV,Other
6062615709,5866131960,5264310052,INDIV,Other
6062615709,6672720811,3967610026,MULTI,Other
6062615709,6986820811,0210910063,MULTI,Other
6066715714,3983220810,5359510104,MISSING,Other
6066715714,6443026343,4742410009,MISSING,Other
6066715714,8913526178,4742410009,MISSING,Other
6067615864,6203120877,7752910013,INDIV,Other
6068015747,6292720865,0210010008,INDIV,Other
6071215684,2777620446,0734610092,INDIV,Other
6073515787,3347020881,9526310047,INDIV,Other
6073515787,9642020644,5930610078,INDIV,Other
6076815737,9181420852,3328010088,INDIV,Other
6076815737,9399520852,3269710055,INDIV,Other
6081815697,4886320511,4145110102,INDIV,Other
6081815697,8526020332,1811310049,INDIV,Other
6084915751,2416620371,9446410041,MULTI,Other
6084915751,7908020528,3398610007,MULTI,Other
6084915751,8625920779,2830910056,INDIV,Other
6084915751,9694720779,9081710025,INDIV,Other
6095515703,7888520886,9876510110,INDIV,Other
6096315800,7920620741,3232810060,INDIV,Other
6096315800,7920620741,8003710012,INDIV,Other
6098515812,5194520315,9779410016,MISSING,Other
6106215764,1148220881,0824310001,INDIV,Other
6106215764,9002920404,1303710084,INDIV,Other
6107515790,0591620681,0905010006,INDIV,Other
6107515790,6717420445,7487910092,INDIV,Other
6107515801,7629120883,1464510012,INDIV,Other
6107515801,8059620786,4548910101,INDIV,Other
6115815807,0759120283,1891010033,INDIV,Other
6118415871,9469326971,2629810100,INDIV,Other
6120515684,4552720816,0340210057,INDIV,Other
6120615845,1872020819,9639210007,INDIV,Other
6120615845,1947420819,7376810037,INDIV,Other
6122715772,0010520325,9726710048,INDIV,Other
6122715772,5070420532,5250710013,INDIV,Other
6123015771,0591320493,2274310106,INDIV,Other
6123015771,4119120772,6513410053,INDIV,Other
6123015771,5657220614,8816410083,INDIV,Other
6123015771,5676220333,8698410074,INDIV,Other
6129315841,8010420838,2392210054,INDIV,Other
6129315841,8028020838,6204910020,INDIV,Other
6132515878,0817735553,5971610008,INDIV,Other
6132515878,2475736161,5971610008,INDIV,Other
6132515878,8280835540,0179510039,INDIV,Other
6135815782,8803520486,0542510051,INDIV,Other
6139615715,3866120565,9387010004,INDIV,Other
6139615715,8414120420,1216310090,INDIV,Other
6142015862,7328820864,5586510045,INDIV,Other
6142015862,7438120864,6963610074,INDIV,Other
6146515839,9204320513,1893310084,INDIV,Other
6147515832,5728520744,1396210029,INDIV,Other
6147515832,6651320369,2508910063,INDIV,Other
6150315879,8073736829,3386510023,MISSING,Other
6153415710,0630727324,7062610079,INDIV,Other
6153415710,6951127304,0920610072,INDIV,Other
6155215848,8951420790,9823410091,INDIV,Other
6156415768,2332420388,3188310046,INDIV,Other
6156415768,5161420709,6285410081,INDIV,Other
6160415875,1463132220,7867810065,MULTI,Other
6160415875,9432132231,8494510097,MULTI,Other
6163415813,5796820459,2587610105,INDIV,Other
6166115784,4352420489,0477210049,INDIV,Other
6166115784,5684220291,3651410017,INDIV,Other
6169615805,4084820865,9332310009,INDIV,Other
6169615805,5230020865,2674810040,INDIV,Other
6172415685,1129820527,8876110009,INDIV,Other
6172415685,5107420830,8716410062,INDIV,Other
6175015879,7257236819,8971710096,INDIV,Other
6175115730,2147220772,5391910048,INDIV,Other
6175115730,3115520330,2566710016,INDIV,Other
6176715712,3873420654,2101810031,INDIV,Other
6176715712,9453120720,3074810065,INDIV,Other
6182915846,8192720779,4453210082,MISSING,Other
6183615870,3809926011,1929510107,INDIV,Other
6184615876,1257432737,0868710101,INDIV,Other
6184615876,5503632745,9774510068,INDIV,Other
6185215873,5112229370,6196110012,MULTI,Other
6185315696,7573620638,6501210071,INDIV,Other
6185315696,9648720291,9047510039,INDIV,Other
6187315732,9165520501,5840610059,INDIV,Other
6187315732,9258020353,9734710026,INDIV,Master
6193615833,2413020722,2337110004,INDIV,Other
6193615833,6780920539,8863710039,INDIV,Other
6193815874,7989730894,0565510065,INDIV,Other
6195015762,2982820878,2425710055,INDIV,Other
6195015762,3115220878,2181510042,INDIV,Other
6195915852,1040333652,5019510052,INDIV,Other
6195915852,6911720835,5019510052,INDIV,Other
6195915852,7011520835,1929410087,INDIV,Other
6197215786,4604820773,5092910065,INDIV,Other
6197215786,5086820773,8848910030,INDIV,Other
6197715735,2648220712,0865210080,INDIV,Other
6197715735,5329320343,5888610114,INDIV,Other
6198915760,3714027643,9607510062,INDIV,Other
6199315875,0018132220,6047410001,INDIV,Other
6199315875,0682332239,2814110033,INDIV,Other
6204815872,0301128049,4681310159,INDIV,Other
6204815872,0826828029,4672410159,INDIV,Other
6209315837,6320220653,6599310011,INDIV,Other
6221615789,5519720719,4563910008,INDIV,Other
6230615858,3970520840,0985610048,INDIV,Other
6230615858,4794120840,0779110080,INDIV,Other
6232915828,2613720332,9400210002,MISSING,Other
6238315858,7177720859,8675510098,INDIV,Other
6239315693,6267820338,6735710075,INDIV,Other
6239315693,7105620698,0281610044,INDIV,Other
6242515857,0514934556,2598010043,MISSING,Other
6242515857,7219920835,2598010043,MISSING,Other
6243115858,4729420840,6279810030,MISSING,Other
6243115858,8659520842,6279810030,MISSING,Other
6250015841,1329935058,5805610019,INDIV,Other
6250015841,8254335061,3006210052,INDIV,Other
6255115688,5739920884,6347410072,INDIV,Other
6256015769,7585320418,6593610042,INDIV,Other
6256015769,7899920527,1531810071,INDIV,Other
6258615796,5810220580,3510610112,INDIV,Other
6260115727,0413120570,4051410017,INDIV,Other
6260115727,4950020442,4189810099,INDIV,Other
6264715771,2680020527,0691810090,MISSING,Other
6265615729,1857020595,4479210087,INDIV,Other
6265615729,6889020555,6727810007,INDIV,Other
6267215755,4128420615,7427010001,MISSING,Other
6267615768,0000534871,5467110046,INDIV,Other
6267615768,3611934868,0212910080,INDIV,Other
6269415827,0226720458,7690410045,INDIV,Other
6269415827,0748920626,3335310109,INDIV,Other
6269415827,4009331981,7690410045,INDIV,Other
6269815689,5361420350,8692510059,INDIV,Other
6279615713,1667220423,6860510062,INDIV,Other
6282315744,4150520465,2683910085,INDIV,Other
6285915727,0800920632,1618610088,MULTI,Other
6287515718,1737420359,7223010092,INDIV,Other
6289215801,6186920275,4701510107,INDIV,Other
6289215801,7775131354,4701510107,INDIV,Other
6289215801,7948520642,4745310072,INDIV,Other
6289415874,6502230877,7836310098,INDIV,Other
6289415874,6559430877,7427410019,INDIV,Other
6289715807,7246520809,8023710033,INDIV,Other
6289715807,8646520884,6687110015,INDIV,Other
6291615809,0573920830,9683010067,INDIV,Other
6291615809,0829920387,4530710035,INDIV,Other
6291715713,9927620774,2451010048,INDIV,Other
6293715815,2157720328,3003010058,INDIV,Other
6294015755,7852420487,0557210071,INDIV,Other
6294415764,9732220479,4901410007,INDIV,Other
6294415764,9899720854,8118810090,INDIV,Other
6295815792,5810420849,3295610067,INDIV,Other
6295815792,6873720407,1927510094,INDIV,Other
6301015828,1435120873,1643010025,INDIV,Other
6303115744,2558320839,8853610028,INDIV,Other
6303115744,2912420839,1955210113,INDIV,Other
6305015736,3107220527,2819910012,INDIV,Other
6305015736,9520220447,4476610097,INDIV,Other
6305315708,3340620830,0914910048,INDIV,Other
6305315708,7221120458,8993810073,INDIV,Other
6308115690,0409231000,7261110066,MULTI,Other
6308415779,3198820716,8710810082,INDIV,Other
6308415831,8207822132,0210310103,INDIV,Other
6308515768,1993020512,5916910043,INDIV,Other
6308515768,7045820685,2178210011,INDIV,Other
6310415773,6899120513,1487810108,INDIV,Other
6310415773,7867320730,5560110028,INDIV,Other
6319215813,3408520485,7558910062,INDIV,Other
6319215813,6013220823,5977510073,INDIV,Other
6323215787,7440324282,9068710097,INDIV,Other
6323215787,8099520583,5194310063,INDIV,Other
6326215682,3603020405,8836410112,MISSING,Other
6326215682,8686320261,4927610059,MISSING,Other
6326315728,2053620314,0501810097,INDIV,Other
6326315728,6133120692,2405910017,INDIV,Other
6330015736,0936320796,5041110088,INDIV,Other
6330015736,7023820811,0257210059,INDIV,Other
6331515878,0559435560,7949110170,MISSING,Other
6331515878,2362635770,7949110170,MISSING,Other
6336315745,8421520301,7662010026,INDIV,Other
6339515854,0496420821,7925210102,MISSING,Other
6339515854,1048820821,0272910090,MISSING,Other
6339515854,1198220821,7202610042,MISSING,Other
6339615872,5511728040,5608810155,MISSING,Other
6341415767,0428720565,7187210041,INDIV,Other
6341415767,9680720760,2288210076,INDIV,Other
6343415848,0127328424,2165310073,INDIV,Other
6343415848,0638128424,4210610114,INDIV,Other
6345515873,4698529397,5879510000,INDIV,Other
6346415794,3444520681,6582910095,INDIV,Other
6346415794,5694720753,9662210017,INDIV,Other
6347815860,1620335277,7616710045,MISSING,Other
6347815860,3119435289,3011310014,MISSING,Other
6348315831,5593620545,2184410070,INDIV,Other
6348515819,3242820528,7860010085,INDIV,Other
6348515819,9558020717,2986510007,INDIV,Other
6348615802,4339120505,3411810026,INDIV,Other
6348615802,4425920633,6687610060,INDIV,Other
6349315689,3082420603,7626910019,INDIV,Other
6349315689,8805220413,7332310099,INDIV,Other
6349915870,0001728915,8798310060,MULTI,Other
6349915870,3077728924,5623810031,MULTI,Other
6350715799,3582820838,6740410057,INDIV,Other
6353915713,5926720636,6131910095,INDIV,Other
6353915713,8923720664,1515110066,INDIV,Other
6354315751,6072620578,6200910053,INDIV,Other
6354315751,9861420431,1010110085,INDIV,Other
6354815802,3273820812,1731910111,INDIV,Other
6355815876,1460933461,1459810088,INDIV,Other
6355815876,6310733456,5591510053,INDIV,Other
6357215728,4555620764,1160710112,MISSING,Other
6357715788,8213120332,8612210025,INDIV,Other
6358115867,7829232497,8225010019,INDIV,Other
6358115867,9108932500,7615510051,INDIV,Other
6359415866,9361221601,8074810058,MISSING,Other
6360115698,0099020667,1901010108,INDIV,Other
6360115698,9358920691,0867110058,INDIV,Other
6362315680,1372820427,3365210087,INDIV,Other
6367115747,2006920706,1298110100,INDIV,Other
6367115826,0224331848,0039210048,INDIV,Other
6367115826,1883920645,3204610085,INDIV,Other
6370715700,0058020859,9734410014,INDIV,Other
6370715700,0836620859,0318910045,INDIV,Other
6373615823,9497020272,3387610064,MISSING,Other
6373615823,9699220721,7654610095,MISSING,Other
6375915788,0873720697,7526010051,INDIV,Other
6375915788,7531820327,2853610023,INDIV,Other
6380615853,2053620816,6466610009,INDIV,Other
6381615760,6592320464,5184210060,MISSING,Other
6384215829,1868520884,6910110071,INDIV,Other
6386815736,1194620534,9763010065,INDIV,Other
6386815736,5947920738,9490310029,INDIV,Other
6388115751,6574520265,9795310019,INDIV,Other
6388115751,9759520401,9646910100,INDIV,Other
6388215706,1635123504,4512710112,INDIV,Other
6388215706,5454235534,9849610075,MULTI,Other
6388215706,8552823523,5444110033,INDIV,Other
6388915866,2523621595,3467310055,INDIV,Other
6388915866,9087521596,2529610092,INDIV,Other
6394115758,0934820281,2334710113,INDIV,Other
6394115758,5201420622,5348510083,INDIV,Other
6395615801,9211320664,2815010080,INDIV,Other
6395715862,0417220865,9187410033,INDIV,Other
6395715862,8829320864,5794910060,INDIV,Other
6397415827,8711520503,2142810113,INDIV,Other
6397915817,0340120553,8413510076,INDIV,Other
6398615858,4213924454,8581910032,INDIV,Other
6399115709,7988620827,3023210083,INDIV,Other
6399615867,7753722806,7604710093,INDIV,Other
6400015801,8849220288,6860210087,INDIV,Other
6401915721,3840420440,5256110033,INDIV,Other
6401915721,7515120463,5837710000,INDIV,Other
6403715851,2963127849,0144010064,INDIV,Other
