"PVWatts: Hourly PV Performance Data"
"Requested Location:","Oceanside, CA"
"Location:","Lat, Lon: 33.21, -117.38"
"Lat (deg N):","33.21"
"Long (deg W):","117.38"
"Elev (m):","28.227272033691"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.164"
"Capacity Factor (%)","18.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","27","21","0","0","16","1","0","16","0","0"
"4","27","22","0","0","15","1","0","15","0","0"
"4","27","23","0","0","15","1","0","15","0","0"
"4","28","0","0","0","14","1","0","14","0","0"
"4","28","1","0","0","14","1","0","14","0","0"
"4","28","2","0","0","14","1","0","14","0","0"
"4","28","3","0","0","13","1","0","13","0","0"
"4","28","4","0","0","13","1","0","13","0","0"
"4","28","5","105","28","15","2","24.323","13.681","88.041","66.014"
"4","28","6","481","87","17","3","197.792","20.197","592.318","559.627"
"4","28","7","617","134","18","3","428.723","27.162","1393.539","1339.043"
"4","28","8","123","307","19","3","387.985","27.779","1311.546","1259.556"
"4","28","9","792","170","20","3","849.397","39.318","2716.052","2612.511"
"4","28","10","151","454","21","3","605.027","35.823","1973.394","1899.396"
"4","28","11","46","420","21","3","465.778","32.024","1547.942","1488.558"
"4","28","12","151","475","21","3","633.506","35.56","2069.139","1991.62"
"4","28","13","160","432","20","3","582.817","33.812","1919.552","1847.497"
"4","28","14","131","358","19","3","459.603","29.842","1541.359","1482.188"
"4","28","15","141","267","18","3","346.306","25.875","1176.73","1128.724"
"4","28","16","0","121","17","3","114.859","19.036","405.813","377.342"
"4","28","17","0","33","15","3","31.287","14.347","112.912","90.414"
"4","28","18","0","0","13","3","0","13","0","0"
"4","28","19","0","0","13","3","0","13","0","0"
"4","28","20","0","0","13","3","0","13","0","0"
"4","28","21","0","0","13","3","0","13","0","0"
"4","28","22","0","0","13","3","0","13","0","0"
"4","28","23","0","0","13","2","0","13","0","0"
"4","29","0","0","0","12","2","0","12","0","0"
"4","29","1","0","0","12","2","0","12","0","0"
"4","29","2","0","0","12","2","0","12","0","0"
"4","29","3","0","0","12","2","0","12","0","0"
"4","29","4","0","0","12","1","0","12","0","0"
"4","29","5","58","32","12","1","28.372","10.377","104.211","81.879"
"4","29","6","397","108","12","0","198.213","17.798","618.674","585.361"
"4","29","7","533","171","13","0","423.638","29.058","1372.866","1319.008"
"4","29","8","672","190","15","0","655.595","40.337","2067.917","1990.443"
"4","29","9","755","198","16","1","849.388","42.69","2670.214","2568.645"
"4","29","10","841","175","17","1","991.213","48.281","3032.885","2915.18"
"4","29","11","857","176","18","1","1051.088","51.343","3165.096","3041.206"
"4","29","12","858","172","19","2","1035.406","47.196","3187.053","3062.119"
"4","29","13","838","166","18","2","943.034","43.963","2949.588","2835.698"
"4","29","14","795","154","18","3","781.215","37.138","2518.449","2423.269"
"4","29","15","715","140","17","3","569.81","30.922","1861.438","1791.448"
"4","29","16","534","127","15","3","323.962","22.634","1043.403","999.17"
"4","29","17","263","80","14","2","107.553","16.131","327.904","301.1"
"4","29","18","0","0","13","1","0","13","0","0"
"4","29","19","0","0","13","0","0","13","0","0"
"4","29","20","0","0","12","0","0","12","0","0"
"4","29","21","0","0","12","0","0","12","0","0"
"4","29","22","0","0","12","0","0","12","0","0"
"4","29","23","0","0","12","1","0","12","0","0"
"4","30","0","0","0","12","1","0","12","0","0"
"4","30","1","0","0","12","1","0","12","0","0"
"4","30","2","0","0","11","2","0","11","0","0"
"4","30","3","0","0","11","2","0","11","0","0"
"4","30","4","0","0","11","2","0","11","0","0"
"4","30","5","87","33","13","2","28.08","11.738","102.519","80.219"
"4","30","6","448","100","15","2","203.385","18.735","623.588","590.158"
"4","30","7","649","134","18","3","444.914","27.558","1443.144","1387.102"
"4","30","8","765","152","19","3","681.104","34.637","2208.194","2125.409"
"4","30","9","835","161","20","3","876.839","40.622","2785.302","2678.745"
"4","30","10","873","165","21","3","1011.406","45.04","3147.581","3024.519"
"4","30","11","886","168","22","4","1071.656","45.389","3330.091","3198.252"
"4","30","12","883","166","22","4","1053.543","45.132","3277.993","3148.69"
"4","30","13","867","156","22","5","958.839","41.051","3044.026","2925.807"
"4","30","14","824","147","21","5","796.326","36.785","2571.429","2474.043"
"4","30","15","748","131","20","5","580.064","31.348","1889.84","1818.845"
"4","30","16","644","101","21","3","341.227","29.055","1054.078","1009.549"
