"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Jose, CA"
"Location:","Lat, Lon: 37.33, -121.9"
"Lat (deg N):","37.33"
"Long (deg W):","121.9"
"Elev (m):","24.375"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","12","2","0","0","5","1","0","5","0","0"
"4","12","3","0","0","5","1","0","5","0","0"
"4","12","4","0","0","5","1","0","5","0","0"
"4","12","5","0","0","5","1","0","5","0","0"
"4","12","6","200","57","7","2","82.558","7.169","261.481","236.053"
"4","12","7","452","137","9","3","312.113","15.082","1052.558","1008.072"
"4","12","8","635","165","10","3","557.737","22.585","1900.872","1829.484"
"4","12","9","727","184","12","3","770.451","30.145","2571.691","2474.294"
"4","12","10","775","197","13","3","927.982","35.244","3033.209","2915.49"
"4","12","11","779","212","13","3","1006.808","37.405","3258.155","3129.812"
"4","12","12","771","217","14","3","1011.376","38.647","3252.787","3124.703"
"4","12","13","808","179","14","3","956.334","37.417","3093.368","2972.853"
"4","12","14","748","179","13","4","813.745","31.201","2706.768","2603.628"
"4","12","15","674","162","12","3","616.07","27.191","2066.615","1989.19"
"4","12","16","538","137","11","3","380.243","20.129","1271.196","1220.416"
"4","12","17","315","88","10","2","151.881","13.53","478.414","448.338"
"4","12","18","4","7","8","1","6.733","6.419","25.023","4.162"
"4","12","19","0","0","7","1","0","7","0","0"
"4","12","20","0","0","6","1","0","6","0","0"
"4","12","21","0","0","6","1","0","6","0","0"
"4","12","22","0","0","5","1","0","5","0","0"
"4","12","23","0","0","5","1","0","5","0","0"
"4","13","0","0","0","4","1","0","4","0","0"
"4","13","1","0","0","4","1","0","4","0","0"
"4","13","2","0","0","3","1","0","3","0","0"
"4","13","3","0","0","3","1","0","3","0","0"
"4","13","4","0","0","3","1","0","3","0","0"
"4","13","5","0","0","4","1","0","4","0","0"
"4","13","6","428","53","6","2","113.133","7.025","322.684","295.989"
"4","13","7","690","84","8","3","353.256","15.169","1164.042","1116.402"
"4","13","8","813","103","10","3","601.744","23.733","2032.907","1956.731"
"4","13","9","879","115","11","3","816.002","30.339","2719.597","2615.902"
"4","13","10","926","116","12","3","971.587","35.387","3173.2","3048.925"
"4","13","11","941","120","12","3","1057.428","37.698","3416.94","3280.816"
"4","13","12","939","123","13","4","1066.584","36.715","3463.63","3325.173"
"4","13","13","900","134","13","4","989.147","35.115","3236.169","3108.885"
"4","13","14","853","134","12","4","850.303","31.071","2829.39","2720.89"
"4","13","15","781","125","11","4","647.736","25.49","2187.354","2105.371"
"4","13","16","655","109","10","3","406.276","19.847","1350.358","1297.19"
"4","13","17","440","75","9","2","165.264","12.993","499.678","469.124"
"4","13","18","25","11","7","1","9.859","5.587","36.974","15.895"
"4","13","19","0","0","6","1","0","6","0","0"
"4","13","20","0","0","5","1","0","5","0","0"
"4","13","21","0","0","5","1","0","5","0","0"
"4","13","22","0","0","4","1","0","4","0","0"
"4","13","23","0","0","4","1","0","4","0","0"
"4","14","0","0","0","3","1","0","3","0","0"
"4","14","1","0","0","3","1","0","3","0","0"
"4","14","2","0","0","3","1","0","3","0","0"
"4","14","3","0","0","2","1","0","2","0","0"
"4","14","4","0","0","2","1","0","2","0","0"
"4","14","5","0","0","3","1","0","3","0","0"
"4","14","6","298","68","5","2","108.642","5.888","337.408","310.403"
"4","14","7","575","113","7","3","339.57","13.828","1140.049","1093.098"
"4","14","8","728","136","10","4","586.876","22.128","2001.845","1926.809"
"4","14","9","817","147","12","4","802.203","29.233","2688.855","2586.487"
"4","14","10","900","133","13","4","966.655","34.119","3177.009","3052.553"
"4","14","11","921","134","14","4","1053.145","37.217","3411.313","3275.468"
"4","14","12","920","135","15","4","1060.757","38.505","3414.043","3278.063"
"4","14","13","905","132","15","4","992.06","37.091","3214.073","3087.85"
"4","14","14","869","125","15","3","854.123","36.015","2774.034","2667.971"
"4","14","15","808","114","14","3","653.103","30.101","2156.786","2075.97"
"4","14","16","692","98","13","2","411.667","24.464","1336.061","1283.329"
"4","14","17","466","71","11","1","168.249","16.311","497.191","466.693"
