"PVWatts: Hourly PV Performance Data"
"Requested Location:","Santa Barbara, CA"
"Location:","Lat, Lon: 34.41, -119.7"
"Lat (deg N):","34.41"
"Long (deg W):","119.7"
"Elev (m):","34.421051025391"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.160"
"Capacity Factor (%)","18.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","26","3","0","0","6","5","0","6","0","0"
"2","26","4","0","0","5","4","0","5","0","0"
"2","26","5","0","0","5","4","0","5","0","0"
"2","26","6","0","0","5","4","0","5","0","0"
"2","26","7","502","46","7","4","199.9","9.811","633.185","599.526"
"2","26","8","698","90","9","4","463.161","18.105","1578.14","1517.775"
"2","26","9","434","197","11","4","526.062","22.046","1818.692","1750.203"
"2","26","10","882","110","12","3","867.537","32.308","2870.498","2760.169"
"2","26","11","910","113","13","3","959.142","36.183","3120.134","2998.365"
"2","26","12","913","113","14","3","973.822","37.689","3144.922","3021.985"
"2","26","13","902","105","14","3","907.568","36.225","2949.15","2835.28"
"2","26","14","862","97","14","4","769.984","31.148","2552.442","2455.85"
"2","26","15","776","86","13","4","559.935","25.395","1872.949","1802.553"
"2","26","16","574","72","11","3","302.711","18.12","985.711","943.06"
"2","26","17","116","25","9","3","50.618","9.255","159.701","136.303"
"2","26","18","0","0","9","3","0","9","0","0"
"2","26","19","0","0","9","3","0","9","0","0"
"2","26","20","0","0","8","3","0","8","0","0"
"2","26","21","0","0","8","3","0","8","0","0"
"2","26","22","0","0","8","3","0","8","0","0"
"2","26","23","0","0","8","3","0","8","0","0"
"2","27","0","0","0","8","3","0","8","0","0"
"2","27","1","0","0","8","3","0","8","0","0"
"2","27","2","0","0","8","3","0","8","0","0"
"2","27","3","0","0","7","3","0","7","0","0"
"2","27","4","0","0","7","3","0","7","0","0"
"2","27","5","0","0","7","3","0","7","0","0"
"2","27","6","0","0","8","3","0","8","0","0"
"2","27","7","541","50","10","3","216.535","13.524","675.88","641.194"
"2","27","8","760","73","13","2","476.792","24.742","1572.573","1512.389"
"2","27","9","860","86","15","2","705.211","33.476","2300.646","2214.262"
"2","27","10","914","92","17","2","870.794","40.267","2769.656","2663.785"
"2","27","11","941","94","18","2","968.455","44.11","3026.615","2909.2"
"2","27","12","947","95","19","2","987.258","45.794","3059.221","2940.297"
"2","27","13","915","100","19","3","915.204","41.228","2900.26","2788.598"
"2","27","14","469","218","18","3","603.976","33.018","1988.3","1913.76"
"2","27","15","805","81","17","3","572.715","30.554","1868.901","1798.648"
"2","27","16","0","78","15","3","75.269","16.653","268.834","243.255"
"2","27","17","170","24","12","3","57.981","11.846","172.286","148.642"
"2","27","18","0","0","11","2","0","11","0","0"
"2","27","19","0","0","11","2","0","11","0","0"
"2","27","20","0","0","10","2","0","10","0","0"
"2","27","21","0","0","10","2","0","10","0","0"
"2","27","22","0","0","10","2","0","10","0","0"
"2","27","23","0","0","9","2","0","9","0","0"
"2","28","0","0","0","9","1","0","9","0","0"
"2","28","1","0","0","9","1","0","9","0","0"
"2","28","2","0","0","9","1","0","9","0","0"
"2","28","3","0","0","9","2","0","9","0","0"
"2","28","4","0","0","8","2","0","8","0","0"
"2","28","5","0","0","8","2","0","8","0","0"
"2","28","6","0","0","10","3","0","10","0","0"
"2","28","7","562","51","12","3","224.983","15.744","695.97","660.794"
"2","28","8","774","74","14","3","487.056","24.633","1608.31","1546.955"
"2","28","9","870","88","17","3","716.738","33.6","2337.48","2249.639"
"2","28","10","922","95","18","3","883.242","38.915","2828.776","2720.303"
"2","28","11","945","98","19","3","978.958","42.414","3086.392","2966.203"
"2","28","12","405","314","20","3","723.192","37.846","2334.475","2246.754"
"2","28","13","416","287","19","4","680.442","33.777","2239.689","2155.687"
"2","28","14","384","240","18","4","554.934","30.038","1854.501","1784.756"
"2","28","15","388","166","17","4","417.222","25.828","1404.85","1350.004"
"2","28","16","227","102","8","5","197.338","11.15","686.64","651.693"
"2","28","17","326","23","6","4","83.367","6.631","234.169","209.296"
"2","28","18","0","0","6","4","0","6","0","0"
"2","28","19","0","0","5","4","0","5","0","0"
