hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
273,0.299624,0.302144,0.304539,0.305874,0.304822,0.320123,0.324224,0.323938,0.319462,0.316657,0.301452,0.304185,0.303883,3.354534,0.335852,0.2836
274,0.333496,0.332997,0.336492,0.337561,0.33873,0.361251,0.364801,0.364623,0.356947,0.352001,0.329872,0.335944,0.333192,0,0.378084,0.311687
275,0.360617,0.358057,0.364462,0.365574,0.367199,0.396383,0.399786,0.399823,0.388287,0.382377,0.354039,0.361538,0.356837,0,0.276055,0.335611
276,0.385311,0.381324,0.391058,0.394474,0.395596,0.074428,0.032854,0.033753,0.148582,0.21629,0.376669,0.384529,0.378496,0,0,0.357909
277,0.158663,0.207812,0.081113,0.046686,0.031599,0,0,0,0,0,0.283979,0.155067,0.243919,0,0,0.378034
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289295
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0.084215,0.061275,0.061768,0.062427,0.062321,0.017,0.01141,0.011451,0.011384,0.017133,0.061137,0.061337,0.061391,0.136507,0,0.133628
285,0.352977,0.3507,0.353843,0.359394,0.359117,0.36138,0.365776,0.367673,0.365208,0.365255,0.347967,0.350394,0.34995,0.354657,0.011493,0.342875
286,0.386523,0.382651,0.386029,0.39367,0.394626,0.39995,0.360985,0.342789,0.367894,0.373003,0.376987,0.381539,0.37982,0.38216,0.37244,0.368693
287,0.148231,0.190792,0.149231,0.063889,0.0566,0.012869,0,0,0,0,0.260526,0.202762,0.221245,0.217042,0.289575,0.378699
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0.246359,0.244782,0.239764,0.240897,0.246996,0.247311,0.251512,0.25049,0.248976,0.247321,2.42754,0.239803,0.239889,2.534066,0.246855,2.825938
294,0.358764,0.355191,0.355972,0.358721,0.359743,0.368995,0.376599,0.373797,0.371051,0.367439,0,0.356083,0.354834,0,0.38666,0
295,0.388053,0.382272,0.382693,0.386541,0.387319,0.325173,0.232129,0.266787,0.301086,0.357768,0,0.383024,0.380653,0,0.11041,0
296,0.177604,0.346836,0.338062,0.200133,0.190477,0,0,0,0,0,0,0.33218,0.365818,0,0,0
297,0.322334,0.071983,0.072485,0.170797,0.176227,0.178313,0.133173,0.173999,0.173068,0.178246,1.968115,0.072362,0.072596,2.909256,0.070772,3.244309
298,0.342286,0.32439,0.328564,0.333133,0.334073,0.344242,0.348674,0.347372,0.345434,0.343459,0.225,0.325764,0.326139,0.774366,0.352746,0.894025
299,0.356725,0.338812,0.345842,0.347745,0.350911,0.365533,0.373294,0.368538,0.366326,0.364275,1.81195,0.339657,0.339476,0,0.379373,0
300,0.382758,0.361538,0.372002,0.373184,0.378981,0.397696,0.353988,0.401634,0.397924,0.395986,0,0.361005,0.360265,0,0.269819,0
301,0.191576,0.389195,0.318603,0.309432,0.246324,0.052742,0,0.011163,0.044477,0.065744,0,0.386914,0.38575,0,0,0
302,0,0.079477,0,0,0,0,0,0,0,0,0,0.097289,0.105058,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045213,0,0.298047
304,0.299836,0.301861,0.307591,0.307054,0.314174,0.318208,0.00587,0,0.017719,0.115324,0.300887,0.300685,0.303988,0.333428,0,0.333429
305,0.393505,0.394691,0.32696,0.266562,0.255266,0.175092,0.388348,0,0.392688,0.369398,0.385985,0.390581,0.372069,0.369272,0,0.361318
306,0.071717,0.003704,0,0,0,0,0.131973,0.383702,0.103243,0,0.186422,0.080422,0,0.399235,0.005763,0.381594
307,0.287709,0.287018,0.290688,0.295159,0.29401,0.305247,0.314343,0.368065,0.314247,0.310497,0.290323,0.288575,0.288146,0.355373,0.341766,0.327737
308,0.368498,0.364407,0.370753,0.379245,0.378054,0.395612,0.299602,0.332404,0.298028,0.343359,0.36695,0.364392,0.364226,0.389893,0.384838,0.3504
309,0.391319,0.384678,0.392283,0.340915,0.356899,0.017227,0,0,0,0,0.38611,0.383874,0.383642,0.043351,0.339032,0.367345
310,0.38986,0.382038,0.390963,0,0,0,0,0,0,0,0.382695,0.380997,0.381353,0,0,0.361368
311,0.131068,0.218518,0.105574,0,0,0,0,0,0,0,0.197377,0.224573,0.221765,0,0,0.376293
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286257
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01115,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351957,0,0
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379553,0,0
317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157549,0,0
318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0.281398,0,0,0.298883,0.296321,0.307556,0.311864,0.31152,0.310083,0.307959,0,0,0,0,0.313472,0.05063
321,0.317842,0.19045,0.192162,0.308933,0.30606,0.319575,0.325562,0.324821,0.322787,0.320141,0.191312,0.191621,0.19257,0.191845,0.346739,0.293441
322,0.308289,0.29376,0.296385,0.304606,0.301706,0.324039,0.331548,0.330487,0.327583,0.323942,0.293409,0.295305,0.296615,0.294978,0.356229,0.282468
323,0.340196,0.317486,0.320265,0.329422,0.328609,0.360265,0.368794,0.367536,0.363381,0.35823,0.315137,0.318699,0.319942,0.320867,0.398944,0.308461
324,0.365802,0.338459,0.341167,0.350097,0.354345,0.392951,0.401869,0.400699,0.395197,0.390167,0.333777,0.338752,0.339974,0.344826,0.116209,0.331595
325,0.364207,0.339591,0.34228,0.349613,0.358185,0.402052,0.348543,0.356604,0.404132,0.399378,0.333704,0.338935,0.340266,0.34839,0,0.331916
326,0.387758,0.359593,0.36186,0.369528,0.384614,0.046147,0,0,0.014772,0.069811,0.35053,0.357025,0.358633,0.373248,0,0.353409
327,0.13128,0.380126,0.383052,0.39109,0.244711,0,0,0,0,0,0.368461,0.376059,0.378626,0.388985,0,0.374778
328,0,0.292916,0.233211,0.071226,0,0,0,0,0,0,0.388573,0.354477,0.301113,0,0,0.396636
329,0,0,0,0,0,0,0,0,0,0,0.117956,0,0,0,0,0.014178
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,0.225272,0.012594,0.050536,0.146753,0,0,0,0,0,0,0.075014,0.132547,0.139077,0.188104,0,1.193484
344,0.398901,0.383785,0.386001,0.392026,0.374262,0.03132,0.037962,0,0,0.049948,0.380109,0.386253,0.386845,0.383164,0,0
345,0.021419,0.379725,0.382346,0.389235,0.387499,0.376349,0.381289,0.33417,0.256816,0.374612,0.374188,0.380806,0.381747,0.377058,0.28609,0
346,0,0.217648,0.175703,0.068985,0.135577,0.32166,0.272897,0.374796,0.402044,0.34069,0.27096,0.174613,0.159773,0.202487,0.387677,0
347,0,0,0,0,0,0,0,0,0.026734,0,0,0,0,0,0.168282,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31021
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387024
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176359
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0.238014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0.359183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0.385811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0.14571,0,0,0,0,0,0,0,0,0,0,0,0.150012,0,0,0
362,0,0,0.02274,0,0,0,0,0,0,0,0,0.209924,0.367479,0,0,0
363,0,0.197436,0.361481,0.273181,0,0,0,0,0,0,0.226951,0.37436,0.391065,0.259778,0,0
364,0,0.374085,0.391387,0.385321,0.13851,0,0,0,0,0,0.373834,0.334459,0.042469,0.368649,0,0
365,0,0.337104,0.092846,0.190369,0.369307,0,0.017421,0,0,0,0.342038,0,0,0.387711,0,0
366,0,0,0,0,0.394496,0.20926,0.370798,0,0,0.212995,0,0,0,0.045883,0,0
367,0,0,0,0,0.012789,0.388022,0.362515,0.323664,0.320373,0.380086,0,0,0,0,0,0
368,0.037033,0.032063,0.032267,0.032472,0.032254,0.193223,0.02217,0.389581,0.383423,0.277903,0.031998,0.031955,0.031936,0.031632,0.219265,0.9
369,0.26832,0.274184,0.277407,0.279495,0.277011,0.291902,0.296198,0.297377,0.294026,0.291114,0.274804,0.274812,0.275741,0.272296,0.305028,5.630781
370,3.458198,3.004929,2.861197,2.325352,2.321251,0.689375,0.618051,0.619052,0.690665,0.684821,3.078564,3.156915,3.086758,3.23239,1.838636,0.375
371,3.241614,3.17043,3.02406,3.250862,3.320293,3.178844,3.104333,3.031066,3.102552,3.320636,3.095414,3.097036,3.095426,3.169834,0.322432,0.279191
372,0.369909,0.373575,0.374712,0.375369,0.378393,0.390114,0.389172,0.384981,0.387227,0.381119,0.369705,0.368568,0.367563,0.373159,0.360235,0.304931
373,0.39236,0.348048,0.33016,0.318967,0.278208,0.156081,0.153886,0.197515,0.180754,0.245832,0.391219,0.388325,0.387076,0.337204,0.396041,0.329633
374,0,0,0,0,0,0,0,0,0,0,0.015214,0.042552,0.061934,0,0.172262,0.353494
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376702
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381429
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0.1145,0.115993,0.11711,0.117774,0.117445,0.115851,0.117527,0.117232,0.116644,0.116132,0.11624,0.116164,0.11649,0.116413,0.116883,0.116393
381,3.660744,3.594468,3.596833,3.526023,3.59822,3.089442,2.869274,2.867282,3.014597,3.011239,3.591459,3.592087,3.594558,3.590809,0.318082,3.647442
382,0.660598,0.511849,0.440698,0.365192,0.367352,0.377339,0.380868,0.377602,0.378346,0.373985,0.508768,0.509453,0.433296,0.512462,0.345623,2.332279
383,0.382672,0.383855,0.38861,0.388452,0.391173,0.304326,0.260616,0.299522,0.291496,0.350832,0.378017,0.379549,0.378271,0.383357,0.377041,0
384,0.288921,0.265524,0.082972,0.091458,0.05696,0,0,0,0,0,0.353751,0.322843,0.342799,0.273403,0.401127,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084104,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0.005601,0,0.005615,0.005602,0.005575,0,0,0,0,0,0,0,0,0,0,0.010845
395,0.288557,0.293398,0.296471,0.297107,0.294928,0.310768,0.316784,0.315435,0.311956,0.30858,0.292403,0.293565,0.29467,0.292084,0.31888,0.274497
396,0.299388,0.305026,0.311652,0.31182,0.309908,0.331853,0.34004,0.337406,0.332583,0.327533,0.301727,0.303643,0.304742,0.303568,0.355313,3.074336
397,0.323559,0.329748,0.339771,0.339237,0.338381,0.365804,0.376154,0.3726,0.366954,0.359621,0.322851,0.325361,0.326391,0.32871,0.393908,0.365733
398,0.337596,0.345763,0.356854,0.355897,0.356289,0.386812,0.398362,0.395626,0.389551,0.380538,0.335119,0.336984,0.338149,0.344817,0.337512,0.373785
399,0.356679,0.367645,0.380071,0.378401,0.380978,0.297134,0.159607,0.189402,0.2628,0.369582,0.351754,0.352815,0.354213,0.366682,0,0.391943
400,0.379373,0.391324,0.353211,0.374412,0.340453,0,0,0,0,0,0.371088,0.372712,0.373025,0.391907,0,0.02584
401,0.369544,0.156738,0,0,0,0,0,0,0,0,0.390214,0.392914,0.392736,0.161287,0,0
402,0,0,0,0,0,0,0,0,0,0,0.119302,0.075768,0.064919,0,0,0
403,0.217479,0.218953,0.220852,0.221596,0.22195,0.220491,0.223465,0.224446,0.223171,0.222658,0.217621,0.218078,0.218612,0.219017,0,0.212802
404,0.377192,0.379207,0.383105,0.384492,0.386741,0.396572,0.372549,0.3572,0.373498,0.379349,0.373054,0.37412,0.375168,0.379185,0,0.355045
405,0.1827,0.171464,0.138563,0.106374,0.089903,0.017479,0,0,0,0,0.221925,0.211417,0.198989,0.175495,0.089013,0.382079
406,0.205115,0.207339,0.202856,0.209251,0.20868,0.210208,0.213395,0.213458,0.212019,0.210725,0.206159,0.206517,0.201224,0.206012,0.352144,0.339973
407,0.353454,0.356536,0.358889,0.359895,0.359566,0.37601,0.382661,0.382866,0.37966,0.375682,0.350957,0.352152,0.352774,0.35118,0.378344,2.013341
408,0.385255,0.387439,0.388537,0.383416,0.388529,0.196479,0.132598,0.131642,0.161769,0.20191,0.378652,0.380604,0.38122,0.378174,0.27399,0
409,0.065837,0.031285,0,0,0,0,0,0,0,0,0.132787,0.10801,0.098176,0.142614,0,0
410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0.082155,0.082694,0.083194,0.083321,0.082686,0.085871,0.086892,0.086428,0.085652,0.085162,0.08238,0.082548,0.082825,1.125,0,1.2
414,0.342576,0.343867,0.346655,0.346743,0.343241,0.362136,0.367578,0.364325,0.359015,0.355435,0.341091,0.342196,0.343574,0.957225,0.234104,1.34367
415,0.352752,0.353103,0.356336,0.356053,0.352035,0.378909,0.386482,0.381741,0.373859,0.368084,0.348437,0.349864,0.351555,0,0.374079,0.375
416,0.35852,0.358311,0.361929,0.361389,0.357689,0.386598,0.396185,0.389702,0.380644,0.373009,0.352647,0.354056,0.356158,2.038275,0.387726,1.714117
417,0.371339,0.370335,0.375483,0.374393,0.37055,0.252813,0.135839,0.210292,0.361788,0.387359,0.363356,0.364996,0.367252,0,0.236268,0
418,0.38263,0.390193,0.30363,0.312342,0.377558,0,0,0,0,0.106781,0.38321,0.383513,0.385529,0,0,0
419,0,0.003959,0,0,0,0,0,0,0,0,0.12809,0.118548,0.061348,0,0,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05071
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356753
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383591
426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15705
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281146,0,0
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375201,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307621,0,0
431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0.326379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0.383728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,0.169956,0.351296,0,0,0,0.145176,0,0,0,0,0,0.078308,0.223235,0,0,0
436,0,0.379479,0.183987,0,0.160263,0.372629,0,0,0,0,0.163804,0.352708,0.368125,0,0,0
437,0,0.225896,0.370875,0.278974,0.366989,0.341779,0.045501,0.120811,0.282937,0.223228,0.359184,0.376155,0.39208,0,0,0
438,0,0,0.363715,0.376432,0.394557,0,0.363704,0.37063,0.38382,0.38063,0.381848,0.279002,0.020061,0,0,0
439,0,0,0,0.291704,0.015778,0,0.399941,0.357003,0.20322,0.241274,0.17503,0,0,0,0.265432,0
440,0.073239,0.074445,0.075428,0.075807,0.075264,0.072155,0.089174,0.073228,0.07249,0.072363,0.074549,0.074522,0.074877,0.07902,0.374588,1.35
441,0.292161,0.297006,0.301274,0.302367,0.301277,0.315586,0.321875,0.319801,0.31593,0.314244,0.295287,0.295605,0.297716,0.292401,0.334393,4.5
442,0.313042,0.318745,0.322686,0.323171,0.325177,0.343919,0.350083,0.348276,0.342361,0.33803,0.312673,0.313273,0.316313,0.311106,0.362484,0.740836
443,0.332261,0.34032,0.34191,0.342081,0.348454,0.371311,0.377204,0.37546,0.367588,0.361634,0.328908,0.329497,0.333334,0.330502,0.389624,0
444,0.357288,0.369042,0.366397,0.366417,0.378382,0.397067,0.303806,0.331872,0.39942,0.393218,0.35022,0.350643,0.355356,0.356519,0.165837,0
445,0.380146,0.396494,0.388762,0.388787,0.333667,0,0,0,0.039509,0.112621,0.369953,0.370031,0.375393,0.382358,0,0
446,0.313508,0.073743,0.133198,0.127524,0,0,0,0,0,0,0.389367,0.388806,0.395507,0.27947,0,0
447,0,0,0,0,0,0,0,0,0,0,0.149965,0.15587,0.023313,0,0,0
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,0.075969,0.07734,0.077378,0.077658,0.077616,0.074222,0.075259,0.075357,0.074684,0.074592,0.071702,0.071781,0.071847,0.077215,0.071968,0.314672
453,0.319178,0.326712,0.325483,0.32664,0.328186,0.340207,0.3464,0.346731,0.342365,0.342095,0.322318,0.322613,0.323443,0.325116,0.363303,3.725197
454,0.34912,0.358469,0.356079,0.356959,0.360538,0.375031,0.383769,0.383397,0.377479,0.376985,0.349499,0.349752,0.351008,0.355308,0.403097,0
455,0.374855,0.384637,0.382479,0.38298,0.38755,0.322589,0.213134,0.217377,0.287185,0.296298,0.373079,0.373316,0.374812,0.380121,0,0
456,0.317333,0.16832,0.197919,0.188281,0.130857,0,0,0,0,0,0.324551,0.319806,0.299394,0.2297,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.098762,0.093892,0.094784,0.094804,0.094257,0.073546,0.068751,0.068353,0.067661,0.073023,0.093728,0.093522,0.093906,0.093129,0,2.175
467,0.320365,0.323282,0.327335,0.327348,0.326073,0.337587,0.345191,0.340881,0.336109,0.33337,0.322932,0.320412,0.322337,0.320739,0.327439,1.896327
468,0.334565,0.337892,0.34293,0.342516,0.34189,0.357442,0.368851,0.361083,0.354688,0.349537,0.336877,0.331213,0.333436,0.333881,0.371195,0
469,0.363486,0.368237,0.373061,0.37203,0.371885,0.390931,0.404613,0.39357,0.384992,0.378906,0.365746,0.356398,0.357664,0.361628,0.393239,0
470,0.388629,0.39498,0.399481,0.396789,0.396476,0.161983,0.007714,0.120818,0.228098,0.350314,0.391753,0.379518,0.378007,0.3863,0,0
471,0.260944,0.173551,0.106432,0.132086,0.141466,0,0,0,0,0,0.211752,0.385294,0.39035,0.290572,0,0.339601
472,0,0,0,0,0,0,0,0,0,0,0,0,0.029946,0,0,0.382639
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126648
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0.106307,0.108306,0.109055,0.109483,0.108746,0.111111,0.112971,0.112653,0.111487,0.111561,0.108483,0.108396,0.108557,0.107541,0.111114,1.725
478,0.296039,0.303182,0.305361,0.306246,0.304523,0.314833,0.322231,0.320375,0.315418,0.31402,0.303632,0.301425,0.301464,0.299332,0.334837,3.350759
479,0.324263,0.333079,0.33544,0.335553,0.334592,0.347348,0.357924,0.354553,0.347121,0.344139,0.33385,0.328468,0.327983,0.32701,0.371509,0
480,0.347554,0.357264,0.359851,0.359294,0.358729,0.374083,0.387368,0.382717,0.373216,0.36904,0.358832,0.35073,0.349992,0.35004,0.401793,0
481,0.367934,0.378468,0.381174,0.379614,0.37941,0.39837,0.222688,0.281955,0.396871,0.391196,0.381083,0.370133,0.369135,0.370499,0.028627,0
482,0.386087,0.306457,0.257779,0.282636,0.292502,0.015618,0,0,0.029298,0.094389,0.265449,0.387923,0.386691,0.389675,0,0
483,0.131307,0,0,0,0,0,0,0,0,0,0,0.074093,0.094076,0.065297,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.433114
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0.338532,0.3385,0.336624,0.337829,0.338585,0.296886,0.082082,0.130411,0.289866,0.293374,0.335577,0.334225,0.333726,0.331837,0,0
498,0.382788,0.392061,0.386795,0.391346,0.392862,0.399328,0.378295,0.385449,0.397806,0.39445,0.386973,0.385616,0.383219,0.380352,0,0
499,0.21549,0.11802,0.166969,0.131071,0.114393,0.052477,0.277039,0.205824,0.066281,0.098495,0.17096,0.192491,0.216729,0.243657,0,0.089994
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284779,0.357147
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399782,0.379133
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130163,0.30806
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,0.290227,0.293028,0.297154,0.298965,0.296253,0.305897,0.30943,0.306209,0.310373,0.302841,2.826048,0.294065,0.293812,0.290089,0,2.735004
515,0.350393,0.353987,0.36082,0.364094,0.359934,0.384472,0.39214,0.382817,0.391014,0.380427,0,0.35513,0.353405,0.349892,0.023215,0
516,0.380428,0.383703,0.392252,0.397484,0.394129,0.201883,0.135569,0.213855,0.140891,0.240677,0,0.385596,0.3804,0.376928,0.374301,0
517,0.243372,0.191975,0.087382,0.034239,0.078305,0,0,0,0,0,0,0.173222,0.234434,0.308808,0.304179,0
518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056583
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358882
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3855
529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109771
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0,0,0,0,2.098186,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,0.112592,0.107791,0.108638,0.109072,0.108095,0.104939,0.107091,0.106499,0.106035,0.105371,1.05,0.217165,0.170931,2.1,0.099556,1.2
535,0.323156,0.324076,0.328373,0.32966,0.324779,0.333045,0.342835,0.339069,0.33775,0.3355,0.716496,0.327267,0.32558,1.481391,0.36084,1.114919
536,0.345545,0.344704,0.351417,0.352457,0.345674,0.355837,0.369375,0.363088,0.361958,0.359714,0,0.345556,0.3444,0,0.388961,0
537,0.34721,0.346242,0.358196,0.358546,0.350216,0.363989,0.380209,0.372017,0.370845,0.369325,0,0.347656,0.346851,0,0.385171,0
538,0.369168,0.367073,0.381667,0.383166,0.374047,0.393989,0.234579,0.350657,0.369815,0.371969,0,0.369075,0.36658,0,0,0
539,0.387044,0.386799,0.229833,0.2079,0.396572,0.066408,0,0,0,0,0,0.383329,0.383547,0,0,0
